clim.mean,clim.var,pop.var,lt.pop.lam,asp.effect,asp.mag,clim.sd,rho,rep,move.rate
0.26978109840715825,23.47712311206206,0.015223877674483632,0.9121107251034418,"-0.5,1",17,5,0,1,0.4
-0.08954987552120183,20.792592038604845,0.01757492729354395,0.9018013925707341,"-0.5,1",17,5,0.2,1,0.4
0.27622217002395,26.79594414709106,0.02230812618879696,0.9079559082422666,"-0.5,1",18,5,0,1,0.4
0.050553506379154185,24.022666384966616,0.02248228890342417,0.9019554320047793,"-0.5,1",18,5,0.2,1,0.4
-0.0137049192393279,26.748957242515548,0.024662342991640853,0.8987412007931225,"-0.5,1",19,5,0,1,0.4
-0.342482156508292,23.945290293502524,0.027447969824498666,0.8794090282349529,"-0.5,1",19,5,0.2,1,0.4
-0.29719721597700266,24.835139379991265,0.029524500633508297,0.8913418066909103,"-0.5,1",20,5,0,1,0.4
-0.5273368624362481,25.10632760412221,0.03375712611460681,0.8694500248850414,"-0.5,1",20,5,0.2,1,0.4
0.2496576117128159,32.06930681490747,0.003554443812159274,0.9479665970382259,"-0.5,1",0,6,0,1,0.4
0.3145349395184291,36.182100715321695,0.0038413346958722752,0.9406070918935384,"-0.5,1",0,6,0.2,1,0.4
-0.25594090189925645,40.12530234527797,0.005279109954421335,0.9327390800003622,"-0.5,1",1,6,0,1,0.4
0.6835652926295085,36.181547873234784,0.005293962982540107,0.9372531132573485,"-0.5,1",1,6,0.2,1,0.4
-0.14460918829513614,32.67177824041251,0.0039589362476356695,0.9439352601499843,"-0.5,1",2,6,0,1,0.4
0.437494106699673,34.26518696715315,0.0048206842622686924,0.9399962788322872,"-0.5,1",2,6,0.2,1,0.4
-0.7997999655312374,34.2897357423804,0.004174532577711791,0.9388017281817571,"-0.5,1",3,6,0,1,0.4
-0.08343827342451615,37.118186161388536,0.005613215288458335,0.9343406972981868,"-0.5,1",3,6,0.2,1,0.4
-0.4021492557995162,29.349262695711506,0.0032050055982250506,0.9445343881779109,"-0.5,1",4,6,0,1,0.4
0.04994185678622524,36.47217879010805,0.005045964987191171,0.9346772001061806,"-0.5,1",4,6,0.2,1,0.4
-0.04271175129249308,33.99577193729656,0.0036235082287931026,0.932262730908623,"-0.5,1",5,6,0,1,0.4
0.4189470749511296,36.41250703937429,0.0042474405317118775,0.9299724763141254,"-0.5,1",5,6,0.2,1,0.4
-0.5518380317819052,36.69439983126538,0.00629242412839622,0.9202065553206813,"-0.5,1",6,6,0,1,0.4
-0.1735214655173268,39.95432846082599,0.006374589215991666,0.916081649796287,"-0.5,1",6,6,0.2,1,0.4
-0.5619897631155287,37.06166782510091,0.006116115304369359,0.9144881756135754,"-0.5,1",7,6,0,1,0.4
-0.2490301178463987,37.313515755154896,0.0072395331272513035,0.9169236361565211,"-0.5,1",7,6,0.2,1,0.4
-0.437507018864534,34.06306076438217,0.00524293451569863,0.9129576301181055,"-0.5,1",8,6,0,1,0.4
0.7319836356921978,35.37253874924589,0.0044818849477084866,0.925897307386466,"-0.5,1",8,6,0.2,1,0.4
0.9824148318659844,36.66028378475928,0.005169211446164378,0.9233469207338035,"-0.5,1",9,6,0,1,0.4
0.35730623092812885,32.061343517934084,0.005714706607604696,0.9225937009325799,"-0.5,1",9,6,0.2,1,0.4
-0.1696871176725463,38.865788226940914,0.007719573208418244,0.8972304480654261,"-0.5,1",10,6,0,1,0.4
0.59905318395341145,31.920983665926315,0.006762163000340265,0.9214548278543803,"-0.5,1",10,6,0.2,1,0.4
0.2864034408262172,37.783105577670426,0.008920696315471517,0.9015510167536668,"-0.5,1",11,6,0,1,0.4
-0.0590878181794436,43.302119699388925,0.009788541047707761,0.8917978960343468,"-0.5,1",11,6,0.2,1,0.4
0.22403473551424816,33.515418543857386,0.01002519339854832,0.9075111143683005,"-0.5,1",12,6,0,1,0.4
0.5061896507743278,35.07071534384756,0.010526765447006285,0.9086596659290369,"-0.5,1",12,6,0.2,1,0.4
0.29996622281738694,35.45101483946828,0.012048157262520292,0.8985375606104513,"-0.5,1",13,6,0,1,0.4
0.56198027068992,32.74043123641705,0.010240747806144318,0.910233441689232,"-0.5,1",13,6,0.2,1,0.4
0.43625415338334667,34.96359266813773,0.012571206543613237,0.9064296593014037,"-0.5,1",14,6,0,1,0.4
0.17627617713287086,39.16008151352249,0.014874106508279184,0.8970974328018161,"-0.5,1",14,6,0.2,1,0.4
-0.14605698032640388,36.206156546325225,0.016783157967792804,0.8834492117906041,"-0.5,1",15,6,0,1,0.4
-0.5991886260300409,37.25109781471816,0.01826289297121318,0.8673771693149263,"-0.5,1",15,6,0.2,1,0.4
0.8105627107460489,40.521993084335165,0.019128305136146582,0.8996226368072222,"-0.5,1",16,6,0,1,0.4
0.4074174531665406,35.95395862533557,0.02155608573654485,0.9000060138690782,"-0.5,1",16,6,0.2,1,0.4
0.07903697851784393,36.47316873584947,0.021445530869482594,0.8844845152724837,"-0.5,1",17,6,0,1,0.4
0.2501621755883467,37.71634639332147,0.02142133471927491,0.8875976609878953,"-0.5,1",17,6,0.2,1,0.4
0.12271963188675097,33.79061614097042,0.02459780267041008,0.8951969329374352,"-0.5,1",18,6,0,1,0.4
0.49803766989993725,36.261053787038954,0.027003723035656547,0.9043785485180491,"-0.5,1",18,6,0.2,1,0.4
-0.20322583907067104,38.30103180226956,0.024892136272683385,0.8709466996812754,"-0.5,1",19,6,0,1,0.4
0.4567469267669691,41.541880722330596,0.032277599561067113,0.8993053701594707,"-0.5,1",19,6,0.2,1,0.4
0.31752319359923237,36.900249133237594,0.03356360248191068,0.894606899435571,"-0.5,1",20,6,0,1,0.4
0.24929991811849725,31.970188993669556,0.037208439944134516,0.9056885032760656,"-0.5,1",20,6,0.2,1,0.4
-0.29126026113880965,50.54723704358984,0.007953459079015927,0.9151703002422978,"-0.5,1",0,7,0,1,0.4
0.6996380495034277,44.340994985663066,0.0076341917693015975,0.924097679362679,"-0.5,1",0,7,0.2,1,0.4
0.45711577294005834,45.747218858458126,0.007996032329839607,0.9189868963714195,"-0.5,1",1,7,0,1,0.4
0.03640822442957215,57.76191860712379,0.011704413751259236,0.9030694628272053,"-0.5,1",1,7,0.2,1,0.4
0.9943989866969933,53.270724805271655,0.009572740469307053,0.904771271372053,"-0.5,1",2,7,0,1,0.4
0.1527371822504173,51.947262783207464,0.008637370857923238,0.9125643282615873,"-0.5,1",2,7,0.2,1,0.4
0.10647771341055381,54.12552533442011,0.008760076749290883,0.9032625247063846,"-0.5,1",3,7,0,1,0.4
-0.4540429537067521,49.654232408366404,0.008673910267726733,0.9124693103582475,"-0.5,1",3,7,0.2,1,0.4
-0.0015406879147286375,50.67700058480725,0.008290110623906234,0.9099837754695798,"-0.5,1",4,7,0,1,0.4
-0.6669104234987133,50.91796535956407,0.009207962505137439,0.9073486803648864,"-0.5,1",4,7,0.2,1,0.4
-0.19285735119968686,45.79808055959626,0.007456219677956705,0.9086684938295884,"-0.5,1",5,7,0,1,0.4
0.5507153031919892,45.19701798254952,0.0077513778058764925,0.9153634086963933,"-0.5,1",5,7,0.2,1,0.4
0.035682972254663464,48.073210120695975,0.007617184697856849,0.905018266921605,"-0.5,1",6,7,0,1,0.4
0.37828975651022484,49.14922648908351,0.007679051634242404,0.9092812486169406,"-0.5,1",6,7,0.2,1,0.4
-0.5591458497459184,58.37846207659485,0.009699786631950948,0.8799707490986559,"-0.5,1",7,7,0,1,0.4
-0.4749435266787206,50.79178430723421,0.008823647404048344,0.8966760875621594,"-0.5,1",7,7,0.2,1,0.4
0.14519358314917188,51.900613600825885,0.009551938890864512,0.8909934105420337,"-0.5,1",8,7,0,1,0.4
-1.0259744182934385,42.85994116420927,0.006580065429937599,0.8969300574349672,"-0.5,1",8,7,0.2,1,0.4
0.16571774911199935,44.70862907392145,0.009417548930134639,0.8992936033667759,"-0.5,1",9,7,0,1,0.4
0.8728094137585469,40.29946865663949,0.007196169754222229,0.9128754924766318,"-0.5,1",9,7,0.2,1,0.4
0.036291240959368594,47.87499651844176,0.010906405807231625,0.8900981324540888,"-0.5,1",10,7,0,1,0.4
-0.033120237877616324,42.66199365476597,0.007772712404446681,0.8949498456400179,"-0.5,1",10,7,0.2,1,0.4
0.463953929376117,47.87979291346697,0.012409543304650477,0.8905994921164632,"-0.5,1",11,7,0,1,0.4
-0.6843165222956447,40.88764545136607,0.009861354870468374,0.8856798094950868,"-0.5,1",11,7,0.2,1,0.4
0.14587664456253413,45.250371456574776,0.010369179590911333,0.8924266704692142,"-0.5,1",12,7,0,1,0.4
-1.0031995947804053,50.03714361896419,0.01078781298960248,0.8592526871490244,"-0.5,1",12,7,0.2,1,0.4
0.6228299324213,43.279578756637484,0.014418372837890159,0.897133660738502,"-0.5,1",13,7,0,1,0.4
-0.37918312179160185,38.15969199070923,0.012449545501398835,0.8813849233575224,"-0.5,1",13,7,0.2,1,0.4
-0.49694246215240795,50.81325633277584,0.015148405771442929,0.852445933463589,"-0.5,1",14,7,0,1,0.4
-1.4913716656900453,45.03182299542578,0.015709757946797645,0.8577621588171594,"-0.5,1",14,7,0.2,1,0.4
1.2103074265251665,51.85369314375341,0.018467744103549334,0.8902283462991022,"-0.5,1",15,7,0,1,0.4
0.5022411692219808,45.90107933095373,0.016155920987071633,0.8889450650332502,"-0.5,1",15,7,0.2,1,0.4
-0.23763616824194259,50.43090016642772,0.019316451658046265,0.8557010832077743,"-0.5,1",16,7,0,1,0.4
-0.2548539955433869,42.827396020343876,0.02173464137049149,0.8709889388932626,"-0.5,1",16,7,0.2,1,0.4
-1.031738655616323,46.9094236822286,0.021532335924341423,0.8357480967356362,"-0.5,1",17,7,0,1,0.4
0.24887514790233115,54.022697201873065,0.025559654442253485,0.872349385359145,"-0.5,1",17,7,0.2,1,0.4
0.6037503831938865,52.45169578225306,0.029930962286460944,0.8853334994719724,"-0.5,1",18,7,0,1,0.4
0.5011751719263069,42.99677024041105,0.030624779236370647,0.8831708858718808,"-0.5,1",18,7,0.2,1,0.4
-0.29834944071513225,43.78439248746321,0.027152725097562884,0.863294203550897,"-0.5,1",19,7,0,1,0.4
-0.12642903866455665,40.40355724511671,0.03369822646924565,0.8695213512090729,"-0.5,1",19,7,0.2,1,0.4
-0.13081075071189943,51.59397316771189,0.03743763597341956,0.8787150757416394,"-0.5,1",20,7,0,1,0.4
0.32078214577342334,51.745409198467456,0.04351025726121485,0.8915200588565411,"-0.5,1",20,7,0.2,1,0.4
0.05350343919833073,60.09533106717561,0.011704783824290037,0.8981507976869131,"-0.5,1",0,8,0,1,0.4
-0.3116867418606165,56.36472610791256,0.010019647440444509,0.9041813894276431,"-0.5,1",0,8,0.2,1,0.4
-0.7470926769960555,61.77254174765021,0.012336799993358624,0.8934133280137977,"-0.5,1",1,8,0,1,0.4
0.06202261655445849,65.52452274329603,0.012389637757238664,0.8899759475097453,"-0.5,1",1,8,0.2,1,0.4
0.5214982370502141,61.48777421834706,0.01191905993167495,0.8938955886186554,"-0.5,1",2,8,0,1,0.4
0.22706867671015818,59.688835766213415,0.01153331871994432,0.8945489725291711,"-0.5,1",2,8,0.2,1,0.4
0.7299255484681122,68.69257698279999,0.01397943133973253,0.88583469513562485,"-0.5,1",3,8,0,1,0.4
0.19730425641468474,63.672307992875,0.011204008468466012,0.8897650805766375,"-0.5,1",3,8,0.2,1,0.4
0.37401776071166126,67.80930203216371,0.012747362421378052,0.8883356374835126,"-0.5,1",4,8,0,1,0.4
-0.07972552641216239,67.87971848534484,0.013254328208183348,0.885065455695463,"-0.5,1",4,8,0.2,1,0.4
-0.7231909406764842,63.14927314283939,0.010970800088583694,0.8803229354305596,"-0.5,1",5,8,0,1,0.4
-0.4522290198022295,64.1640957212736,0.011605721102412203,0.881547595752044,"-0.5,1",5,8,0.2,1,0.4
-0.3257546264441648,61.29215255765033,0.010938658986325437,0.8843953544560014,"-0.5,1",6,8,0,1,0.4
-0.3842145128274387,65.59884193710981,0.011138630706156772,0.8774443196094294,"-0.5,1",6,8,0.2,1,0.4
0.49200143031510357,61.11333357458184,0.01046676856618101,0.8799249744557635,"-0.5,1",7,8,0,1,0.4
1.1113982936600946,63.955891017784516,0.01111084972329221,0.8847584153517577,"-0.5,1",7,8,0.2,1,0.4
-0.6141102777580609,66.97061558188877,0.010751487550146419,0.8639563306646254,"-0.5,1",8,8,0,1,0.4
0.38642800579177206,58.03974077096099,0.009400175169932572,0.8845319468498578,"-0.5,1",8,8,0.2,1,0.4
-0.36855134884671015,67.01801522203355,0.011254526143711224,0.858738115313586,"-0.5,1",9,8,0,1,0.4
-0.3960036248564349,61.26847728822052,0.01230360788870941,0.8728169540206622,"-0.5,1",9,8,0.2,1,0.4
0.06712568951975324,64.79560164723806,0.012461396778639654,0.864259645378175,"-0.5,1",10,8,0,1,0.4
-1.2781368312183814,49.71631111864474,0.009894763396164208,0.8735003754216559,"-0.5,1",10,8,0.2,1,0.4
1.0855051443104644,63.65862035787312,0.01253633140158698,0.8755188851362138,"-0.5,1",11,8,0,1,0.4
-0.003245245106160192,65.35591539350504,0.014011141029932079,0.8630301548920493,"-0.5,1",11,8,0.2,1,0.4
-0.1624147077338687,62.33509079779571,0.014294976179349871,0.8515313026594777,"-0.5,1",12,8,0,1,0.4
-0.3363647866713466,68.21915145974219,0.01563036664341011,0.8548894970456067,"-0.5,1",12,8,0.2,1,0.4
0.22476477704721268,66.91716829001238,0.017537562297797692,0.8633282396202668,"-0.5,1",13,8,0,1,0.4
0.4638495880121024,67.20335279387011,0.01677850961331664,0.8625572577411258,"-0.5,1",13,8,0.2,1,0.4
0.18676529373485343,62.91039217078445,0.019504211023555647,0.8525316218448807,"-0.5,1",14,8,0,1,0.4
0.5567738560239198,65.38126508819326,0.016988215959823222,0.8722738340374099,"-0.5,1",14,8,0.2,1,0.4
-0.25659224932554636,66.97965439373426,0.02092502981032241,0.8423276098303271,"-0.5,1",15,8,0,1,0.4
-0.4592989586388424,60.633682741398346,0.01999492039822877,0.853233395511015,"-0.5,1",15,8,0.2,1,0.4
0.5553139867326098,55.14853322216245,0.020426443477146762,0.8740494161993733,"-0.5,1",16,8,0,1,0.4
0.4096664732013848,67.13838457150754,0.022183942601642307,0.8443531827356666,"-0.5,1",16,8,0.2,1,0.4
-0.4602932680685269,60.876724919562776,0.023482733677908863,0.830129966633086,"-0.5,1",17,8,0,1,0.4
0.4230969815297405,60.31780090740694,0.0260835548567204,0.8593408892960296,"-0.5,1",17,8,0.2,1,0.4
-0.048967315383987214,64.15010675939666,0.02750947158990247,0.8444291957826147,"-0.5,1",18,8,0,1,0.4
0.2600356373644435,78.53468758411346,0.028942151465658324,0.8429934545912251,"-0.5,1",18,8,0.2,1,0.4
-0.12678675526261318,63.93711115698935,0.032355554002236026,0.8620172942073067,"-0.5,1",19,8,0,1,0.4
0.05952087608057985,60.24085531669745,0.034560426506535596,0.8587391410556245,"-0.5,1",19,8,0.2,1,0.4
-0.978605759683448,63.264341716633695,0.0356463695430766,0.8315221386611412,"-0.5,1",20,8,0,1,0.4
0.41484842110131587,69.29470453777343,0.04675610394634758,0.9122670410032712,"-0.5,1",20,8,0.2,1,0.4
0.6661761954371342,92.23894296495591,0.019656306079444543,0.8538503954808883,"-0.5,1",0,9,0,1,0.4
0.8260896479544863,82.99678180775507,0.01881653492419855,0.8668821189590469,"-0.5,1",0,9,0.2,1,0.4
-0.20460005506710208,80.64702833098677,0.017612059612832145,0.8657503592375619,"-0.5,1",1,9,0,1,0.4
-0.16545697889147096,72.14110777881874,0.013934463744820326,0.8764569001502543,"-0.5,1",1,9,0.2,1,0.4
0.11802357939633384,72.98925092416883,0.015036442371788304,0.8747795802653532,"-0.5,1",2,9,0,1,0.4
0.20774514621116177,70.18560230464217,0.01342125818541309,0.8817393504088323,"-0.5,1",2,9,0.2,1,0.4
0.540517937115898,74.34502885051383,0.01494121671234931,0.8678949212815464,"-0.5,1",3,9,0,1,0.4
-0.33783155673663057,84.09966752765584,0.016272907736031315,0.8633281122236024,"-0.5,1",3,9,0.2,1,0.4
0.5627921638546042,81.68405341452929,0.013924379846380617,0.8614459487765217,"-0.5,1",4,9,0,1,0.4
0.28238379149663734,93.90312954483133,0.01812030766150001,0.8474908512217723,"-0.5,1",4,9,0.2,1,0.4
-0.02991719047689786,77.07195407695177,0.01437647558189179,0.8680844656353286,"-0.5,1",5,9,0,1,0.4
-0.06659523335626928,75.978441710729,0.013385856015805341,0.8625962971590617,"-0.5,1",5,9,0.2,1,0.4
0.37476926249087045,77.73628332070712,0.013057577274876593,0.8590916420656155,"-0.5,1",6,9,0,1,0.4
-0.6266399402281446,78.28392103869547,0.013825987617715816,0.8721468273122146,"-0.5,1",6,9,0.2,1,0.4
0.6960765438633127,86.86972508460089,0.016106806806966176,0.8478586046965262,"-0.5,1",7,9,0,1,0.4
-0.5532745250871209,94.32508936679278,0.015233030695458841,0.8398846861464652,"-0.5,1",7,9,0.2,1,0.4
-0.664943353786736,71.86230036941255,0.01278138267926545,0.8578219375714496,"-0.5,1",8,9,0,1,0.4
0.03859361389269699,84.43577421462288,0.015002245748104307,0.850524367771828,"-0.5,1",8,9,0.2,1,0.4
1.1237617973292287,76.96586613967334,0.014427629897327309,0.8617895351878796,"-0.5,1",9,9,0,1,0.4
0.5027662545064668,87.79847886136878,0.014761144554561676,0.8439563566639106,"-0.5,1",9,9,0.2,1,0.4
0.72188441763542,86.56023374346009,0.01672858950903608,0.83490343317139,"-0.5,1",10,9,0,1,0.4
0.05232085309024079,82.69375500337262,0.015434284762426228,0.8362567313225551,"-0.5,1",10,9,0.2,1,0.4
-0.19403610852297581,76.88027940989517,0.01533718817872076,0.8455416791248224,"-0.5,1",11,9,0,1,0.4
1.0129137952309557,77.9535330020891,0.01443155753341726,0.8564315506917141,"-0.5,1",11,9,0.2,1,0.4
0.21974136082120382,64.81228468268577,0.016215742792437343,0.8590957772709589,"-0.5,1",12,9,0,1,0.4
0.39509349228405316,75.06290056544258,0.014369968799898242,0.8551229566204276,"-0.5,1",12,9,0.2,1,0.4
0.21203070422459744,72.95966090490518,0.01738831548690014,0.8473873869340929,"-0.5,1",13,9,0,1,0.4
-0.016548778669706842,76.0505129421515,0.016305642431095262,0.8447171804887642,"-0.5,1",13,9,0.2,1,0.4
-0.014854184964756772,95.38825756165915,0.01826814211090531,0.8141125362289794,"-0.5,1",14,9,0,1,0.4
0.095436632439187985,74.2650885029334,0.019153718021886847,0.8451532242896018,"-0.5,1",14,9,0.2,1,0.4
-0.348643123688252,78.01340407898843,0.021399169190591778,0.8387386193654859,"-0.5,1",15,9,0,1,0.4
-0.23698671261920679,87.9593297349397,0.021587416889997938,0.8421012142412466,"-0.5,1",15,9,0.2,1,0.4
-0.7800152180476082,74.1468289117967,0.020230949483847713,0.8270060599146306,"-0.5,1",16,9,0,1,0.4
-0.2831112725945248,87.85844058734871,0.023809254534731233,0.8376083509855293,"-0.5,1",16,9,0.2,1,0.4
1.0263042868445238,84.49046225222386,0.026940980350224825,0.8613975835769849,"-0.5,1",17,9,0,1,0.4
-0.3191302655806821,89.15643735766716,0.025505029155959324,0.8318023488106674,"-0.5,1",17,9,0.2,1,0.4
0.06338777558046012,87.57722650892977,0.0303153393879321,0.8460330200778017,"-0.5,1",18,9,0,1,0.4
0.4860411146829447,85.43554429935756,0.03078292521742332,0.8584396985116964,"-0.5,1",18,9,0.2,1,0.4
0.1390711058828897,79.04900708896317,0.032429162145926935,0.8480657605215577,"-0.5,1",19,9,0,1,0.4
-0.1079297125296896,77.69258757403436,0.03306908600949217,0.8345124004532892,"-0.5,1",19,9,0.2,1,0.4
0.767129778749915,88.79971177283187,0.039091268175596994,0.8652409921689275,"-0.5,1",20,9,0,1,0.4
-0.5610840296606447,87.88059672382123,0.04585877239060091,0.8411416612953032,"-0.5,1",20,9,0.2,1,0.4
-0.20259836841503842,114.91641803470361,0.022517090277447676,0.8190641562480513,"-0.5,1",0,10,0,1,0.4
0.2186050270585909,90.6104185851577,0.01987290436290685,0.854668089974839,"-0.5,1",0,10,0.2,1,0.4
0.6532652494139971,88.31348061314031,0.01902311233153844,0.8532256166549421,"-0.5,1",1,10,0,1,0.4
1.70547419374752,82.52192439569518,0.018215476720814368,0.8586677609951567,"-0.5,1",1,10,0.2,1,0.4
0.5771018974079217,96.594555094104,0.01813715362774494,0.8491607101362333,"-0.5,1",2,10,0,1,0.4
-0.07729560086138698,106.19100261319922,0.02265420953299907,0.8368859421509846,"-0.5,1",2,10,0.2,1,0.4
1.059019329870641,117.874476343749,0.022711159557540182,0.821081714270281,"-0.5,1",3,10,0,1,0.4
0.4024676546258202,106.03430333754206,0.020480527668604608,0.8298120239259605,"-0.5,1",3,10,0.2,1,0.4
0.9403643613727943,105.37943910457142,0.019490916925465934,0.8303159540242658,"-0.5,1",4,10,0,1,0.4
-0.4208333559541066,94.03321246654518,0.018339204032372942,0.850557739102035,"-0.5,1",4,10,0.2,1,0.4
-0.2664923310984115,84.36637025944682,0.01501184341428937,0.8519839253539055,"-0.5,1",5,10,0,1,0.4
1.061545478637838,103.89575448703653,0.019503020080106306,0.8307293098507584,"-0.5,1",5,10,0.2,1,0.4
-0.188727968239625,101.82078267559943,0.01808152448399245,0.8336412443091484,"-0.5,1",6,10,0,1,0.4
0.5613223229819065,92.70342564401604,0.015565316272916114,0.8411160007762615,"-0.5,1",6,10,0.2,1,0.4
0.345681003543443,100.16339507391051,0.018669079148308888,0.8333074954796355,"-0.5,1",7,10,0,1,0.4
0.9336771399036333,95.72223184063094,0.01767980768043819,0.8438444551316931,"-0.5,1",7,10,0.2,1,0.4
-1.283785613769869,86.47396743964163,0.015438606530520616,0.836522743785425,"-0.5,1",8,10,0,1,0.4
0.6625386347530362,111.70508292161259,0.01829820613392379,0.8279176682755881,"-0.5,1",8,10,0.2,1,0.4
-0.9308833657312913,113.67228523259324,0.016999166719703588,0.8123892620745292,"-0.5,1",9,10,0,1,0.4
-0.46781702190699825,96.28857308964979,0.01586602653791678,0.8351990855568374,"-0.5,1",9,10,0.2,1,0.4
-0.4069002249927697,96.9453030943613,0.015649760048683115,0.8241209746159383,"-0.5,1",10,10,0,1,0.4
0.608368469695294,93.90428380364692,0.01710500201641504,0.8387876786698308,"-0.5,1",10,10,0.2,1,0.4
0.13805558849997202,103.02585915662102,0.019548482412942905,0.8262475515194808,"-0.5,1",11,10,0,1,0.4
0.2184951920068364,92.75609303558933,0.01734491270413867,0.8406430134385643,"-0.5,1",11,10,0.2,1,0.4
-0.5373710971263823,131.20486260392246,0.01902132238820468,0.7960610377152785,"-0.5,1",12,10,0,1,0.4
0.00629471317702258,118.91748862311617,0.017747615987742753,0.8049713138708176,"-0.5,1",12,10,0.2,1,0.4
0.34202521407057934,107.44293293055222,0.01763880817012564,0.8068515547232722,"-0.5,1",13,10,0,1,0.4
0.332507351975163,99.15264177384577,0.019230956380287576,0.8385073358645991,"-0.5,1",13,10,0.2,1,0.4
-0.8117112288285225,91.46514136583956,0.017622618254085787,0.808658856138042,"-0.5,1",14,10,0,1,0.4
-0.6620975049636413,92.62357468552828,0.01822462836265718,0.8328157508723546,"-0.5,1",14,10,0.2,1,0.4
0.5092251824514814,92.97605498716851,0.023172692009924268,0.8297415961246527,"-0.5,1",15,10,0,1,0.4
-1.592942513306356,96.62505517518412,0.021408236856070146,0.8127388120975195,"-0.5,1",15,10,0.2,1,0.4
-0.610906048538856,96.34987072769725,0.02305317392656367,0.8273049473814635,"-0.5,1",16,10,0,1,0.4
0.14965613521515445,102.1511404590517,0.021512663331715257,0.8256457821702144,"-0.5,1",16,10,0.2,1,0.4
-0.45787462100899384,100.35618401086488,0.02180663204940913,0.8009849292386684,"-0.5,1",17,10,0,1,0.4
1.0027298462548968,94.01591684727494,0.02686808417946934,0.8535516215082063,"-0.5,1",17,10,0.2,1,0.4
0.36502170850477583,105.44629607340569,0.030930702101311987,0.8322404663692826,"-0.5,1",18,10,0,1,0.4
-1.2770501194987895,107.71308163744413,0.030494477119157905,0.8224512521167993,"-0.5,1",18,10,0.2,1,0.4
-1.627408386807927,103.2097596160509,0.02808497473341262,0.8057056618768195,"-0.5,1",19,10,0,1,0.4
1.2356443330058988,84.31399208879687,0.03600147127395381,0.8907056758568103,"-0.5,1",19,10,0.2,1,0.4
-0.27093696713270404,100.95129152349884,0.04459540839438524,0.8334499151605405,"-0.5,1",20,10,0,1,0.4
1.9436441499557084,109.07161583672317,0.044387654751230125,0.8966949134196414,"-0.5,1",20,10,0.2,1,0.4
-1.2142854143828192,105.87702270171674,0.020513711412610196,0.8393515500851079,"-0.5,1",0,11,0,1,0.4
-0.043810626765001096,123.53431029569514,0.0262320005611411,0.813996673577235,"-0.5,1",0,11,0.2,1,0.4
-0.39951073364380907,119.71187521142494,0.02317637942041178,0.8198205645135151,"-0.5,1",1,11,0,1,0.4
1.7808565156896692,117.31549753454088,0.02474807278008565,0.825541186138093,"-0.5,1",1,11,0.2,1,0.4
0.7129179556585377,110.14590940885057,0.02249211659942563,0.8300220853369369,"-0.5,1",2,11,0,1,0.4
-0.04384502595206803,114.54468351815,0.022885623479494736,0.8221494931785319,"-0.5,1",2,11,0.2,1,0.4
0.3617058088144949,129.1861821400741,0.022403737530040876,0.811938968873343,"-0.5,1",3,11,0,1,0.4
-0.5842569793810484,136.21848558030797,0.02462891041372853,0.8035130756693862,"-0.5,1",3,11,0.2,1,0.4
0.5402811920295336,133.42399222483246,0.02412070521033671,0.8002990054963901,"-0.5,1",4,11,0,1,0.4
1.3312616035880924,138.47282663655187,0.022155173521137432,0.798894442935553,"-0.5,1",4,11,0.2,1,0.4
0.8189009045263635,126.66860955999637,0.020113973326089454,0.817789018626699,"-0.5,1",5,11,0,1,0.4
-0.9909937337875971,116.5139403642116,0.02040301417595824,0.8250181404063376,"-0.5,1",5,11,0.2,1,0.4
0.33588792200579,116.3331352382522,0.01975985389068944,0.8161922418681178,"-0.5,1",6,11,0,1,0.4
0.6164959209180358,109.1883618519612,0.01967014865851992,0.8208700029206698,"-0.5,1",6,11,0.2,1,0.4
-0.2713612664524465,119.71883397366706,0.02000951171279311,0.8145032161494411,"-0.5,1",7,11,0,1,0.4
1.192883825250257,115.26302713432152,0.01852776416228645,0.8237855521174817,"-0.5,1",7,11,0.2,1,0.4
-0.17800043696015616,138.4456317742281,0.021272260798673868,0.8034522159639289,"-0.5,1",8,11,0,1,0.4
0.5243471770624706,117.94568173605337,0.018557350943184194,0.8182979370972638,"-0.5,1",8,11,0.2,1,0.4
0.01652692608483447,115.2828500242491,0.018203559213388544,0.8113056888967217,"-0.5,1",9,11,0,1,0.4
0.731053296317837,118.20141697756343,0.018140368518383857,0.8215345934629936,"-0.5,1",9,11,0.2,1,0.4
2.1432681318126874,111.70555840194538,0.01828006331542464,0.8347263964440029,"-0.5,1",10,11,0,1,0.4
-0.6637173289651789,140.67539554503875,0.01764694053784892,0.7960617335596516,"-0.5,1",10,11,0.2,1,0.4
-0.3262578513110297,116.97913580355981,0.019397844197644502,0.8114034035761096,"-0.5,1",11,11,0,1,0.4
0.5168883443939083,121.42620771956678,0.01917932193227466,0.8064865921635486,"-0.5,1",11,11,0.2,1,0.4
-0.2786142590699788,119.67712795092744,0.020157081030634585,0.8059628532612556,"-0.5,1",12,11,0,1,0.4
0.5827074037478266,116.84525177363058,0.017159397485396313,0.8060681191964788,"-0.5,1",12,11,0.2,1,0.4
-0.17989880839617736,123.12513621480198,0.021147192261625206,0.8067062639160889,"-0.5,1",13,11,0,1,0.4
-1.3014227743061457,122.73105993587296,0.02028703608835292,0.8148605634183683,"-0.5,1",13,11,0.2,1,0.4
1.262951681604289,115.54461531373433,0.023758246989448336,0.8139260031440535,"-0.5,1",14,11,0,1,0.4
0.620003448345072,142.75329544346886,0.022424072340995204,0.7969133732659744,"-0.5,1",14,11,0.2,1,0.4
