clim.mean,clim.var,pop.var,lt.pop.lam,sub.corr,clim.sd,rho,asp.mag,rep,asp.effects,AtoB,BtoA
0.12571215495024002,15.797857594851415,0.004340967538887016,0.9665473867133924,-0.7891637947101177,2,0,5,1,,0,0
-0.12083401203165134,15.820536972910558,0.005182117198072583,0.9618047375457139,-0.7729974450352728,2,0.25,5,1,,0,0
-0.03913362912156815,15.300616126022184,0.004897779055900189,0.9652863875098784,-0.7926815107046534,2,0.5,5,1,,0,0
-0.02268120151836695,15.185203154242593,0.005215839191607975,0.9606659394944682,-0.9259741420545708,2,0,6,1,,0,0
-0.2932591459532083,16.433978716975865,0.007409332344502835,0.9505779359637635,-0.9179992761363451,2,0.25,6,1,,0,0
-0.18378767797260329,16.91213706976423,0.00990347403334054,0.9530919879484031,-0.9181521053721751,2,0.5,6,1,,0,0
0.15104782208506087,15.11979158158133,0.008397527315641348,0.9608203075516502,-0.9850739228605154,2,0,7,1,,0,0
-0.05158219808764248,16.191875133406086,0.01109384304113184,0.9520365416190754,-0.9889705069187018,2,0.25,7,1,,0,0
-0.39576590191499467,16.750175659352113,0.013904467388234296,0.939242843346835,-0.98754292035275415,2,0.5,7,1,,0,0
-0.3087404828386337,14.512633671262046,0.013665556678895057,0.9433901771119686,-0.985682386087789,2,0,8,1,,0,0
-0.2974266067935849,15.190690226724131,0.016261978051251097,0.9405145597345321,-0.9874124242872687,2,0.25,8,1,,0,0
0.7241774580885763,14.153364856528855,0.014915076869500618,0.9882162303788089,-0.9824895138725955,2,0.5,8,1,,0,0
-0.09156699411500141,17.998742623361384,0.022669944924411455,0.940755412243341,-0.9004910287309444,2,0,9,1,,0,0
-0.1615461334883518,15.529105399089039,0.024000326046331438,0.9437660395704065,-0.8995860072793435,2,0.25,9,1,,0,0
0.5923212432561358,16.715590922151307,0.027668624813101544,0.9820909139141291,-0.8763581312445157,2,0.5,9,1,,0,0
-0.05378844221711819,16.69769245024408,0.03022955076294829,0.9527720755545401,-0.7631421441943785,2,0,10,1,,0,0
-0.04972930225183363,15.95273352426575,0.03492464979778603,0.9559664998766172,-0.7316980392903304,2,0.25,10,1,,0,0
-0.021204754426142166,15.047670770313331,0.03993663166082818,0.9581773791040087,-0.7626270265140124,2,0.5,10,1,,0,0
0.07079030601564713,16.770086596991444,0.04228405353831777,0.9768447669882626,-0.528659529872844,2,0,11,1,,0,0
-0.03578545280707861,15.25565695602933,0.052031672980453705,0.967653856697042,-0.6297829675668482,2,0.25,11,1,,0,0
-0.500430932906642,15.486736162478447,0.061270158916720496,0.9354221656453501,-0.6145858620761362,2,0.5,11,1,,0,0
0.12057738198390797,14.896655847540648,0.0701282435582476,1.0038592732550178,-0.49461601411039946,2,0,12,1,,0,0
-0.06440324618985133,15.554241687878445,0.09119092496666852,0.9831947187681535,-0.4250119855164666,2,0.25,12,1,,0,0
-0.1076935807925585,17.68350235455269,0.1251915870857827,0.9873169863189601,-0.4437579340998397,2,0.5,12,1,,0,0
0.007247173306990508,17.346476414634093,0.06180762516736108,0.9217463790436657,-0.35927445930942364,2,0,13,1,,0,0
0.021416811709257473,16.35812100874057,0.08966284661815607,0.92328350411377,-0.3092397531030232,2,0.25,13,1,,0,0
-0.2724306014873204,15.856652180733565,0.09896088956407378,0.8964470614553544,-0.30485589450951595,2,0.5,13,1,,0,0
-0.22698565815932584,15.48671311146857,0.05646910397595098,0.8499947846460789,-0.2778234551259388,2,0,14,1,,0,0
