asp.effects,clim.sd,asp.mag,lt.lam,rep
"-1,1",27,10,0.6802836343900996,1
"-1,1",28,10,0.6765189480740817,1
"-1,1",29,10,0.6755176721856082,1
"-1,1",30,10,0.6764491525711724,1
"-1,1",0,11,0.9278953497189487,1
"-1,1",1,11,0.9243135208665653,1
"-1,1",2,11,0.9167682994984083,1
"-1,1",3,11,0.9096933145466222,1
"-1,1",4,11,0.9126068281778221,1
"-1,1",5,11,0.8977085506371704,1
"-1,1",6,11,0.8906513457690812,1
"-1,1",7,11,0.8955068473256506,1
"-1,1",8,11,0.8766701468035557,1
"-1,1",9,11,0.8718567566689229,1
"-1,1",10,11,0.8506134558925902,1
"-1,1",11,11,0.8438196329655259,1
"-1,1",12,11,0.8260639356085157,1
"-1,1",13,11,0.8180300788447877,1
"-1,1",14,11,0.8272039218550599,1
"-1,1",15,11,0.7836738624357074,1
"-1,1",16,11,0.7966207183040436,1
"-1,1",17,11,0.7661551172454131,1
"-1,1",18,11,0.7409996685150019,1
"-1,1",19,11,0.7325459620556589,1
"-1,1",20,11,0.7387760923179915,1
"-1,1",21,11,0.7330455499764553,1
"-1,1",22,11,0.7159814981016337,1
"-1,1",23,11,0.6995576469156854,1
"-1,1",24,11,0.6982196812559253,1
"-1,1",25,11,0.7013002103747892,1
"-1,1",26,11,0.6849119915140602,1
"-1,1",27,11,0.6914290656907808,1
"-1,1",28,11,0.6745509914953244,1
"-1,1",29,11,0.6595257617958437,1
"-1,1",30,11,0.671768478891768,1
"-1,1",0,12,0.849665032830485,1
"-1,1",1,12,0.8477832727151755,1
"-1,1",2,12,0.847421080338831,1
"-1,1",3,12,0.8368197626949212,1
"-1,1",4,12,0.8394512112847973,1
"-1,1",5,12,0.8398056458576297,1
"-1,1",6,12,0.8460576188064408,1
"-1,1",7,12,0.8362352033464191,1
"-1,1",8,12,0.8303496335190291,1
"-1,1",9,12,0.837701013756877,1
"-1,1",10,12,0.8183727411346525,1
"-1,1",11,12,0.8143582423827236,1
"-1,1",12,12,0.8255949703761916,1
"-1,1",13,12,0.8044114267929552,1
"-1,1",14,12,0.8323010832831428,1
"-1,1",15,12,0.7892199457245522,1
"-1,1",16,12,0.7587144203746711,1
"-1,1",17,12,0.7561358453745183,1
"-1,1",18,12,0.7636710219771262,1
"-1,1",19,12,0.7340363557995958,1
"-1,1",20,12,0.7382007583864604,1
"-1,1",21,12,0.7379542628553547,1
"-1,1",22,12,0.7227899510321482,1
"-1,1",23,12,0.7105331660730289,1
"-1,1",24,12,0.7303810170542269,1
"-1,1",25,12,0.6874386488077872,1
"-1,1",26,12,0.7083526142857223,1
"-1,1",27,12,0.6869678428527249,1
"-1,1",28,12,0.682475965487927,1
"-1,1",29,12,0.6729841301290965,1
"-1,1",30,12,0.6852826513818987,1
"-1,1",0,13,0.7754248035803921,1
"-1,1",1,13,0.7790437811211511,1
"-1,1",2,13,0.7772941468443445,1
"-1,1",3,13,0.7772073582608201,1
"-1,1",4,13,0.7815966240724879,1
"-1,1",5,13,0.7844283209438108,1
"-1,1",6,13,0.7928976857189914,1
"-1,1",7,13,0.7912690221214451,1
"-1,1",8,13,0.7879166032751205,1
"-1,1",9,13,0.7909818215005695,1
"-1,1",10,13,0.8070765664577928,1
"-1,1",11,13,0.79644551772531,1
"-1,1",12,13,0.8029119444586901,1
"-1,1",13,13,0.7752622903024446,1
"-1,1",14,13,0.7741716299699947,1
"-1,1",15,13,0.7644517273399385,1
"-1,1",16,13,0.7589165151282615,1
"-1,1",17,13,0.7485717083762927,1
"-1,1",18,13,0.7425256576778182,1
"-1,1",19,13,0.7320137631204158,1
"-1,1",20,13,0.7210604640867684,1
"-1,1",21,13,0.711684237917639,1
"-1,1",22,13,0.6977031673448023,1
"-1,1",23,13,0.6834630698023171,1
"-1,1",24,13,0.7077827665549358,1
"-1,1",25,13,0.6797922673387368,1
"-1,1",26,13,0.6964136450926732,1
"-1,1",27,13,0.6740670313993268,1
"-1,1",28,13,0.6799932149116832,1
"-1,1",29,13,0.672574787159952,1
"-1,1",30,13,0.6607662260371471,1
"-1,1",0,14,0.707960806100001,1
"-1,1",1,14,0.7092916284489935,1
"-1,1",2,14,0.7227970144064761,1
"-1,1",3,14,0.7183297970169761,1
"-1,1",4,14,0.7300249716197911,1
"-1,1",5,14,0.7373796959121458,1
"-1,1",6,14,0.7428021281286471,1
"-1,1",7,14,0.7736893967206873,1
"-1,1",8,14,0.7577386622086986,1
"-1,1",9,14,0.7581434359850902,1
"-1,1",10,14,0.7716461598634602,1
"-1,1",11,14,0.7748907139332332,1
"-1,1",12,14,0.759261279270743,1
"-1,1",13,14,0.7614398197711819,1
"-1,1",14,14,0.7756254587494432,1
"-1,1",15,14,0.7456634651475214,1
"-1,1",16,14,0.7575159571428197,1
"-1,1",17,14,0.7397986424838222,1
"-1,1",18,14,0.7329391379027023,1
"-1,1",19,14,0.7256277098607891,1
"-1,1",20,14,0.7109535744894382,1
"-1,1",21,14,0.7294032258859905,1
"-1,1",22,14,0.7111763887087408,1
"-1,1",23,14,0.6844273949707104,1
"-1,1",24,14,0.685629400844431,1
"-1,1",25,14,0.6684426002679684,1
"-1,1",26,14,0.6885915780009878,1
"-1,1",27,14,0.669783690858433,1
"-1,1",28,14,0.6668041906024768,1
"-1,1",29,14,0.6646767506385206,1
"-1,1",30,14,0.6482739466468186,1
"-1,1",0,15,0.6498022921010573,1
"-1,1",1,15,0.654875714209889,1
"-1,1",2,15,0.6608276425511237,1
"-1,1",3,15,0.6804271903320687,1
"-1,1",4,15,0.6881298624011224,1
"-1,1",5,15,0.6921029510385296,1
"-1,1",6,15,0.7180966399644464,1
"-1,1",7,15,0.7158558932105118,1
"-1,1",8,15,0.7290918550386141,1
"-1,1",9,15,0.7443435300537585,1
"-1,1",10,15,0.7404517991363437,1
"-1,1",11,15,0.7295078767957056,1
"-1,1",12,15,0.7433397480279539,1
"-1,1",13,15,0.7351045447508436,1
"-1,1",14,15,0.7708934284820265,1
"-1,1",15,15,0.7586376908461873,1
"-1,1",16,15,0.7430253159669576,1
"-1,1",17,15,0.7282394857481373,1
"-1,1",18,15,0.7368315734104722,1
"-1,1",19,15,0.7321886288612753,1
"-1,1",20,15,0.7167999150126085,1
"-1,1",21,15,0.7056210814864782,1
"-1,1",22,15,0.7112700276290974,1
"-1,1",23,15,0.7106985663640171,1
"-1,1",24,15,0.6833817635786286,1
"-1,1",25,15,0.6702377916640075,1
"-1,1",26,15,0.6927668333991902,1
"-1,1",27,15,0.6670148527503293,1
"-1,1",28,15,0.6758838869647306,1
"-1,1",29,15,0.667797344447227,1
"-1,1",30,15,0.6638931030648872,1
"-1,1",0,16,0.6027212478576905,1
"-1,1",1,16,0.6062352893051017,1
"-1,1",2,16,0.6148134656040704,1
"-1,1",3,16,0.6283690186049996,1
"-1,1",4,16,0.6404834532421417,1
"-1,1",5,16,0.6593949218156073,1
"-1,1",6,16,0.6932644970055799,1
"-1,1",7,16,0.6830078450099801,1
"-1,1",8,16,0.6966581230589817,1
"-1,1",9,16,0.711613963707718,1
"-1,1",10,16,0.7108355139814321,1
"-1,1",11,16,0.7219851723744789,1
"-1,1",12,16,0.7363669687167553,1
"-1,1",13,16,0.7239623111984874,1
"-1,1",14,16,0.7273305652140128,1
"-1,1",15,16,0.7251370625375341,1
"-1,1",16,16,0.7079336970991962,1
"-1,1",17,16,0.7240502846586531,1
"-1,1",18,16,0.7079932409513605,1
"-1,1",19,16,0.7127536197454756,1
"-1,1",20,16,0.6942498784926276,1
"-1,1",21,16,0.6927919835153337,1
"-1,1",22,16,0.6943190269983472,1
"-1,1",23,16,0.6875400181214913,1
"-1,1",24,16,0.691381664137274,1
"-1,1",25,16,0.6673602219172815,1
"-1,1",26,16,0.681030587629839,1
"-1,1",27,16,0.670389073067438,1
"-1,1",28,16,0.655931954888452,1
"-1,1",29,16,0.6605811446385952,1
"-1,1",30,16,0.6587756689190081,1
"-1,1",0,17,0.5671619870693373,1
"-1,1",1,17,0.5718864338571787,1
"-1,1",2,17,0.5808985765550195,1
"-1,1",3,17,0.5960890533886588,1
"-1,1",4,17,0.6184170073861873,1
"-1,1",5,17,0.6298745791123616,1
"-1,1",6,17,0.6581054535506484,1
"-1,1",7,17,0.6629332864293797,1
"-1,1",8,17,0.6762971609475782,1
"-1,1",9,17,0.6839433995036301,1
"-1,1",10,17,0.6927227575314185,1
"-1,1",11,17,0.6960833965655626,1
"-1,1",12,17,0.7116617382984529,1
"-1,1",13,17,0.7136950378782839,1
"-1,1",14,17,0.6966012896028978,1
"-1,1",15,17,0.6968107130647544,1
"-1,1",16,17,0.708130956038622,1
"-1,1",17,17,0.7028698779916654,1
"-1,1",18,17,0.7127832415294312,1
"-1,1",19,17,0.692995942116219,1
"-1,1",20,17,0.6804064284612973,1
"-1,1",21,17,0.6949951703025536,1
"-1,1",22,17,0.6776788648289349,1
"-1,1",23,17,0.6762161517076818,1
"-1,1",24,17,0.6724415088389875,1
"-1,1",25,17,0.6848515127071844,1
"-1,1",26,17,0.6808953381300452,1
"-1,1",27,17,0.6531873657726861,1
"-1,1",28,17,0.6527225081245552,1
"-1,1",29,17,0.6489928502804263,1
"-1,1",30,17,0.6545308793422536,1
"-1,1",0,18,0.5421058884714007,1
"-1,1",1,18,0.5457211231017511,1
"-1,1",2,18,0.5572977396409273,1
"-1,1",3,18,0.5701594602165813,1
"-1,1",4,18,0.5874393933613826,1
"-1,1",5,18,0.6025822145944867,1
"-1,1",6,18,0.6153818205462183,1
"-1,1",7,18,0.6210366376697398,1
"-1,1",8,18,0.6484401723748654,1
"-1,1",9,18,0.6649097274957385,1
"-1,1",10,18,0.6740889656205146,1
"-1,1",11,18,0.6760927156248897,1
"-1,1",12,18,0.6789485085852517,1
"-1,1",13,18,0.6666301592846464,1
"-1,1",14,18,0.6944066304881259,1
"-1,1",15,18,0.694221763592447,1
"-1,1",16,18,0.6801659836453989,1
"-1,1",17,18,0.6914793899777549,1
"-1,1",18,18,0.6834711937222642,1
"-1,1",19,18,0.6892073793678354,1
"-1,1",20,18,0.6914763674277322,1
"-1,1",21,18,0.6718476238195092,1
"-1,1",22,18,0.6898919310319176,1
"-1,1",23,18,0.6710628563247409,1
"-1,1",24,18,0.6659062868444139,1
"-1,1",25,18,0.6633627245601894,1
"-1,1",26,18,0.67974948467383145,1
"-1,1",27,18,0.6757146547843649,1
"-1,1",28,18,0.6533180464039269,1
"-1,1",29,18,0.6367041115124045,1
"-1,1",30,18,0.6526679141264758,1
"-1,1",0,19,0.5255391058642862,1
"-1,1",1,19,0.5288096441708621,1
"-1,1",2,19,0.5362069104566162,1
"-1,1",3,19,0.5485847591139926,1
"-1,1",4,19,0.5621744944551338,1
"-1,1",5,19,0.5775358213157548,1
"-1,1",6,19,0.6113499312196139,1
"-1,1",7,19,0.6053759469565347,1
"-1,1",8,19,0.6198504906582145,1
"-1,1",9,19,0.640662834508861,1
"-1,1",10,19,0.6562200196880343,1
"-1,1",11,19,0.6462978263309347,1
"-1,1",12,19,0.6576167176116244,1
"-1,1",13,19,0.6610605871842968,1
"-1,1",14,19,0.6721294124479154,1
"-1,1",15,19,0.6670978690805873,1
"-1,1",16,19,0.6913942999925066,1
"-1,1",17,19,0.6676179402804479,1
"-1,1",18,19,0.6759762034786875,1
"-1,1",19,19,0.6668628691224613,1
"-1,1",20,19,0.6811758087356773,1
"-1,1",21,19,0.6614046290305211,1
"-1,1",22,19,0.6680607734389226,1
"-1,1",23,19,0.6720551723839648,1
"-1,1",24,19,0.6588676568751094,1
"-1,1",25,19,0.6642321729604708,1
"-1,1",26,19,0.6574363988938186,1
"-1,1",27,19,0.6476175696906254,1
"-1,1",28,19,0.6502538164071288,1
"-1,1",29,19,0.6505729033380171,1
"-1,1",30,19,0.6534498027304654,1
"-1,1",0,20,0.5151677114876568,1
"-1,1",1,20,0.5169208265784921,1
"-1,1",2,20,0.5236318345903594,1
"-1,1",3,20,0.5350532587988058,1
"-1,1",4,20,0.5493300704176324,1
"-1,1",5,20,0.5655023710243361,1
"-1,1",6,20,0.5752282233959112,1
"-1,1",7,20,0.589384908200558,1
"-1,1",8,20,0.6065759748320426,1
"-1,1",9,20,0.6162812371656338,1
"-1,1",10,20,0.6340458539758028,1
"-1,1",11,20,0.6376375860000207,1
"-1,1",12,20,0.6515404751766791,1
"-1,1",13,20,0.6429369259520131,1
"-1,1",14,20,0.65862088920551,1
"-1,1",15,20,0.6702895607896505,1
"-1,1",16,20,0.6596049297679202,1
"-1,1",17,20,0.6825685850738091,1
"-1,1",18,20,0.6536497361735354,1
"-1,1",19,20,0.6716168698938253,1
"-1,1",20,20,0.6795254946044601,1
"-1,1",21,20,0.6636047858375766,1
"-1,1",22,20,0.6405430191343133,1
"-1,1",23,20,0.6762208876057257,1
"-1,1",24,20,0.6576637946483347,1
"-1,1",25,20,0.6512123139484869,1
"-1,1",26,20,0.6615570231548217,1
"-1,1",27,20,0.6446086330525285,1
"-1,1",28,20,0.6362531805376654,1
"-1,1",29,20,0.6311997210029936,1
"-1,1",30,20,0.6186136712384709,1
"-1,1",0,21,0.508961629558153,1
"-1,1",1,21,0.5101998532006636,1
"-1,1",2,21,0.5143815692605251,1
"-1,1",3,21,0.5209705275404216,1
"-1,1",4,21,0.537077501065522,1
"-1,1",5,21,0.5455862342117768,1
"-1,1",6,21,0.5597705140767606,1
"-1,1",7,21,0.587934800235613,1
"-1,1",8,21,0.5861084506354739,1
"-1,1",9,21,0.5976835891696685,1
"-1,1",10,21,0.6065647802963285,1
"-1,1",11,21,0.6174602131627273,1
"-1,1",12,21,0.6283089955511116,1
"-1,1",13,21,0.6541527259374076,1
"-1,1",14,21,0.6459715510408399,1
