clim.sd,asp.mag,lt.lam,rep
16,7,0.7789845026787328,10
17,7,0.7581371861164129,10
18,7,0.7591408864348694,10
19,7,0.7291911618339647,10
20,7,0.72339710399123,10
21,7,0.7069243436707761,10
22,7,0.6905682213503329,10
23,7,0.683934764133889,10
24,7,0.6862396146057962,10
25,7,0.6554840402011016,10
26,7,0.6673151863629393,10
27,7,0.6746819194948268,10
28,7,0.6538173107137233,10
29,7,0.6487127510636023,10
30,7,0.650708943460512,10
0,8,1.034574514797511,10
1,8,1.0312592831267424,10
2,8,1.0224000010214969,10
3,8,1.0080727159630303,10
4,8,0.9857182504257165,10
5,8,0.9623972621981985,10
6,8,0.9549194375136439,10
7,8,0.9412278217878219,10
8,8,0.9080479368669598,10
9,8,0.8787158903521445,10
10,8,0.859563013229974,10
11,8,0.8508579272080444,10
12,8,0.8352007791198041,10
13,8,0.8158764710094247,10
14,8,0.7862073867049839,10
15,8,0.7895357581339973,10
16,8,0.7553660075795622,10
17,8,0.745123360383589,10
18,8,0.7491496163122202,10
19,8,0.7169312078842762,10
20,8,0.7118149058390874,10
21,8,0.7175569980933801,10
22,8,0.6973719905280363,10
23,8,0.6718481290593388,10
24,8,0.6872249824068033,10
25,8,0.6866462894717545,10
26,8,0.6808827511699796,10
27,8,0.6713021476745058,10
28,8,0.6493018079455912,10
29,8,0.6261001131459524,10
30,8,0.6333350809241317,10
0,9,0.9805544375502931,10
1,9,0.9771455088347438,10
2,9,0.967295488952697,10
3,9,0.955364752067452,10
4,9,0.9470208395073971,10
5,9,0.929633699212965,10
6,9,0.9012424936727224,10
7,9,0.8773015335066847,10
8,9,0.871222730372225,10
9,9,0.8713378017768394,10
10,9,0.8400314785085962,10
11,9,0.8083556771324758,10
12,9,0.8311225571243802,10
13,9,0.7950487940461275,10
14,9,0.8025459970443765,10
15,9,0.755891449453182,10
16,9,0.7542109918973018,10
17,9,0.730973012287638,10
18,9,0.7307916752428032,10
19,9,0.7309544040066114,10
20,9,0.7199261694562613,10
21,9,0.7026587350365191,10
22,9,0.6871990909276011,10
23,9,0.6959995241972902,10
24,9,0.6795686417487586,10
25,9,0.668419668398119,10
26,9,0.6590141741714696,10
27,9,0.6464192472452563,10
28,9,0.6531209609374679,10
29,9,0.6421817300241509,10
30,9,0.6409735334487637,10
0,10,0.9230881865987866,10
1,10,0.919657127799627,10
2,10,0.9109945529241412,10
3,10,0.8986629601266926,10
4,10,0.8953786304132696,10
5,10,0.8792616708195954,10
6,10,0.8647093428135124,10
7,10,0.8782479838214127,10
8,10,0.8313551380852703,10
9,10,0.8212957399139383,10
10,10,0.8135779511683701,10
11,10,0.8281485806823876,10
12,10,0.8017658255879642,10
13,10,0.774808161344423,10
14,10,0.7830885707053273,10
15,10,0.7355233812602847,10
16,10,0.7525342228620325,10
17,10,0.7310335704324122,10
18,10,0.7349591713283955,10
19,10,0.7023174667655183,10
20,10,0.7000510186264743,10
21,10,0.6901715068613341,10
22,10,0.6941180076607892,10
23,10,0.6858462790958805,10
24,10,0.6662858592592553,10
25,10,0.6652392819321272,10
26,10,0.6675738691892619,10
27,10,0.6631130031557843,10
28,10,0.6664764785601633,10
29,10,0.6387296827945282,10
30,10,0.6342977418807043,10
0,11,0.8633696472948229,10
1,11,0.8597418495809392,10
2,11,0.8525259678618148,10
3,11,0.8523565925245032,10
4,11,0.8353362776856184,10
5,11,0.8245876692386164,10
6,11,0.8304599617314367,10
7,11,0.8137402338832812,10
8,11,0.8062755870315707,10
9,11,0.8186286677389438,10
10,11,0.7886703950510049,10
11,11,0.7850330111750511,10
12,11,0.7796085062251343,10
13,11,0.7555421519124763,10
14,11,0.7514360767837766,10
15,11,0.7480469317792641,10
16,11,0.7373660895999361,10
17,11,0.7293222632173967,10
18,11,0.7167072890980112,10
19,11,0.6889718458325359,10
20,11,0.7004908075628804,10
21,11,0.6974694119274079,10
22,11,0.6959726048533084,10
23,11,0.6895009605656853,10
24,11,0.667741219361438,10
25,11,0.6699169907472273,10
26,11,0.6619045457068384,10
27,11,0.6502232215240743,10
28,11,0.6532491937174008,10
29,11,0.631027830677303,10
30,11,0.64038782583403,10
0,12,0.8027816983354942,10
1,12,0.8035308196035327,10
2,12,0.7952656846682757,10
3,12,0.7907933488923299,10
4,12,0.7870229825722123,10
5,12,0.7953905280768876,10
6,12,0.7960118170988283,10
7,12,0.7845634432616461,10
8,12,0.7724340803901685,10
9,12,0.773057199095583,10
10,12,0.7666850208011304,10
11,12,0.7672060764299165,10
12,12,0.7549897630879172,10
13,12,0.7489715031301187,10
14,12,0.7435368239124545,10
15,12,0.7238124113503237,10
16,12,0.7225444438497323,10
17,12,0.7109251728037018,10
18,12,0.7281550183532495,10
19,12,0.705308639056616,10
20,12,0.6924336316128273,10
21,12,0.7037726731862309,10
22,12,0.6823157112479248,10
23,12,0.6805067181180979,10
24,12,0.6925513238836647,10
25,12,0.6685203365503732,10
26,12,0.6710018293281362,10
27,12,0.6505156694012347,10
28,12,0.6499059774595334,10
29,12,0.6422898149338552,10
30,12,0.6550438029426513,10
0,13,0.7430583663226361,10
1,13,0.7452215411008392,10
2,13,0.7455829195560597,10
3,13,0.7406376142249268,10
4,13,0.7505626086289157,10
5,13,0.7464194218877879,10
6,13,0.7399511012142136,10
7,13,0.7533333452168715,10
8,13,0.7425647523874789,10
9,13,0.7436592066811986,10
10,13,0.7411580988993768,10
11,13,0.7380560391108826,10
12,13,0.7327978710388806,10
13,13,0.7487320261219292,10
14,13,0.7386584026008001,10
15,13,0.7238939663626462,10
16,13,0.7237266116170669,10
17,13,0.7082668200168821,10
18,13,0.713816763224575,10
19,13,0.7047822362996966,10
20,13,0.6914522208425274,10
21,13,0.6773700589947478,10
22,13,0.670365572461085,10
23,13,0.6566765801446969,10
24,13,0.6680831039797779,10
25,13,0.6552637067615501,10
26,13,0.651684287152524,10
27,13,0.6402886675043614,10
28,13,0.6612049437261448,10
29,13,0.6447330956259214,10
30,13,0.6506226157586792,10
0,14,0.6865175575952494,10
1,14,0.6877381096436326,10
2,14,0.6905519739674197,10
3,14,0.6967215070473602,10
4,14,0.6979328832069482,10
5,14,0.7067000355208557,10
6,14,0.7111238229497172,10
7,14,0.7115240970065569,10
8,14,0.7419710947614437,10
9,14,0.7325430272220196,10
10,14,0.7228535189514342,10
11,14,0.7156602609309012,10
12,14,0.7215684845565365,10
13,14,0.7104553520058119,10
14,14,0.7124616289279826,10
15,14,0.7273176434907561,10
16,14,0.7025612533867982,10
17,14,0.7039852670927473,10
18,14,0.7265390714261365,10
19,14,0.6900064514283698,10
20,14,0.6870683935287862,10
21,14,0.6729591813498051,10
22,14,0.6817512793560541,10
23,14,0.658168546355506,10
24,14,0.6674260580813133,10
25,14,0.6489877320891871,10
26,14,0.6516949143439326,10
27,14,0.652459399637692,10
28,14,0.6507779365058604,10
29,14,0.6407852218269666,10
30,14,0.643183284156807,10
0,15,0.6359427751564125,10
1,15,0.6377721734176615,10
2,15,0.6489139201614685,10
3,15,0.6551577456152547,10
4,15,0.6601425613452354,10
5,15,0.6836549549751476,10
6,15,0.6792987291670718,10
7,15,0.6905686112990707,10
8,15,0.6979905711717813,10
9,15,0.6963965946182805,10
10,15,0.6887556487207431,10
11,15,0.7101423279345628,10
12,15,0.7008613765806431,10
13,15,0.7001926711964285,10
14,15,0.7040354908896979,10
15,15,0.700475583851969,10
16,15,0.6944218032306132,10
17,15,0.6988359893393455,10
18,15,0.6893998979904349,10
19,15,0.6885160152357324,10
20,15,0.6741565174725166,10
21,15,0.6748916257517484,10
22,15,0.659219680638541,10
23,15,0.6618241331402355,10
24,15,0.6646752511547626,10
25,15,0.6512445458428099,10
26,15,0.6357371400865235,10
27,15,0.6407833998860089,10
28,15,0.6394292775598034,10
29,15,0.6279730465342732,10
30,15,0.6337869550100541,10
0,16,0.5938199954032702,10
1,16,0.5980739398668923,10
2,16,0.6103676585950866,10
3,16,0.6173163676485692,10
4,16,0.6270220667447851,10
5,16,0.6428657099254128,10
6,16,0.6544261588869863,10
7,16,0.6592892166587385,10
8,16,0.6760562421476755,10
9,16,0.669084665506464,10
10,16,0.6903809182662471,10
11,16,0.6884865049863179,10
12,16,0.688032799943798,10
13,16,0.6880615429913829,10
14,16,0.6883649532961419,10
15,16,0.679425692019164,10
16,16,0.6933978132701958,10
17,16,0.6767462850224856,10
18,16,0.6730294708504008,10
19,16,0.6782137619021257,10
20,16,0.6732144385056227,10
21,16,0.6820055547038619,10
22,16,0.6463198371885647,10
23,16,0.6661772787484146,10
24,16,0.6553853017437715,10
25,16,0.6489295906462864,10
26,16,0.6420407144278732,10
27,16,0.6337252396781408,10
28,16,0.6303366948730769,10
29,16,0.6378426447032023,10
30,16,0.6345736188259238,10
0,17,0.5613853899652079,10
1,17,0.565449812485882,10
2,17,0.5756653721941173,10
3,17,0.5900306850792238,10
4,17,0.6044860753293637,10
5,17,0.6157728793106393,10
6,17,0.6230171971595597,10
7,17,0.6316284986161141,10
8,17,0.6436278393800042,10
9,17,0.6693204656069633,10
10,17,0.6703457500607009,10
11,17,0.6692187017542911,10
12,17,0.6691061919558273,10
13,17,0.6659786745794811,10
14,17,0.6709936358626556,10
15,17,0.6789353662349502,10
16,17,0.6744231947810005,10
17,17,0.6737952399400614,10
18,17,0.6639352955218064,10
19,17,0.6673336399903974,10
20,17,0.6635635204687568,10
21,17,0.6582637178290255,10
22,17,0.6515862177226773,10
23,17,0.6573463490123395,10
24,17,0.6473538898075468,10
25,17,0.6483648805490662,10
26,17,0.6419182895446703,10
27,17,0.6342770299971248,10
28,17,0.6282905280494541,10
29,17,0.6366288394016613,10
30,17,0.6238179995527826,10
0,18,0.53826422662504525,10
1,18,0.5420899202698984,10
2,18,0.5530800037034816,10
3,18,0.5641506144359348,10
4,18,0.5774056440574713,10
5,18,0.5889721038825857,10
6,18,0.596115566836741,10
7,18,0.6203783781520382,10
8,18,0.6156036092204762,10
9,18,0.6452282586615974,10
10,18,0.6362044822944029,10
11,18,0.6432934212032277,10
12,18,0.6563188479825897,10
13,18,0.6598860753554495,10
14,18,0.652266522186724,10
15,18,0.6549388040028147,10
16,18,0.6639750621247313,10
17,18,0.6605107839405132,10
18,18,0.6660814852776761,10
19,18,0.6509776720914978,10
20,18,0.6529999601188237,10
21,18,0.6486673028566278,10
22,18,0.6465431601357096,10
23,18,0.6412921552016716,10
24,18,0.6349713496474837,10
25,18,0.6501618243393796,10
26,18,0.6445849516216496,10
27,18,0.6526924950700351,10
28,18,0.6501152007134308,10
29,18,0.632730186877984,10
30,18,0.6213904390812601,10
0,19,0.5228905941163119,10
1,19,0.5266242574978173,10
2,19,0.534273082795846,10
3,19,0.5455285040666205,10
4,19,0.5632591888220638,10
5,19,0.5807544255709772,10
6,19,0.5824601214580271,10
7,19,0.6020624066456777,10
8,19,0.6083447543370578,10
9,19,0.6129055464446737,10
10,19,0.6247600274058243,10
11,19,0.634698490958537,10
12,19,0.6325147125595895,10
13,19,0.6404993967414604,10
14,19,0.6522885331870653,10
15,19,0.6381992861112977,10
16,19,0.6465307505717842,10
17,19,0.6474324437631628,10
18,19,0.6475601997754196,10
19,19,0.6489559530416131,10
20,19,0.6535070855211242,10
21,19,0.6484919259365456,10
22,19,0.6434794347616859,10
23,19,0.6346669840708494,10
24,19,0.6353333175639232,10
25,19,0.6355448855515,10
26,19,0.631305274616474,10
27,19,0.623455240963362,10
28,19,0.6257193054449605,10
29,19,0.6184950310586508,10
30,19,0.6175661870738873,10
0,20,0.5132580876034073,10
1,20,0.5150832743504099,10
2,20,0.5216023437061201,10
3,20,0.5319709428209214,10
4,20,0.5417066100703269,10
5,20,0.5571092607386161,10
6,20,0.5674245086481102,10
7,20,0.5802868049512623,10
8,20,0.5897099430810488,10
9,20,0.5953455237706984,10
10,20,0.6075492513086396,10
11,20,0.6164711796115288,10
12,20,0.615040402272996,10
13,20,0.6277069058367861,10
14,20,0.6345512394611394,10
15,20,0.6318101704520134,10
16,20,0.6381745226401583,10
17,20,0.6391966621318732,10
18,20,0.6423688707448436,10
19,20,0.6396629874770225,10
20,20,0.6427413680975835,10
21,20,0.6337822009961733,10
22,20,0.6418545536370083,10
23,20,0.6495425063882375,10
24,20,0.6408809711102081,10
25,20,0.6248331257800869,10
26,20,0.6233834994366766,10
27,20,0.6185095452271496,10
28,20,0.6258536441798745,10
29,20,0.6211643861552364,10
30,20,0.6087354906565381,10
0,21,0.5075140528207911,10
1,21,0.5087590240298281,10
2,21,0.5128992088726184,10
3,21,0.5205460911038048,10
4,21,0.5308471737068048,10
5,21,0.5414644661266614,10
6,21,0.5578063238189099,10
7,21,0.5636706363799012,10
8,21,0.5777953967351107,10
9,21,0.5859192187309035,10
10,21,0.5984299996150256,10
11,21,0.6046222289237309,10
12,21,0.6137321610973925,10
13,21,0.6247498623088116,10
14,21,0.6149743155426967,10
15,21,0.633514841107972,10
16,21,0.6372435408109355,10
17,21,0.6328988461442265,10
18,21,0.6294741054084345,10
19,21,0.6291978874219788,10
20,21,0.6304044484424126,10
21,21,0.6391408982868393,10
22,21,0.6421399247360824,10
23,21,0.6237226973515477,10
24,21,0.6245648439921088,10
25,21,0.6171540362617439,10
26,21,0.6307692569194256,10
27,21,0.6253897186485715,10
28,21,0.6201605830016776,10
29,21,0.6113388444548921,10
30,21,0.6149022901280092,10
0,22,0.5042276032321552,10
1,22,0.5049326528603206,10
2,22,0.5076009054017513,10
3,22,0.5137145480782611,10
4,22,0.521862808739222,10
5,22,0.5314778472532403,10
6,22,0.5438329867533911,10
7,22,0.5510274132064902,10
8,22,0.5682763990062357,10
9,22,0.5684163535378646,10
10,22,0.58126387744678,10
11,22,0.5925666599663623,10
12,22,0.5920545124389646,10
13,22,0.6140286610540274,10
14,22,0.6174317167511153,10
15,22,0.6131935462234724,10
16,22,0.6430395980174817,10
17,22,0.6339179887577167,10
18,22,0.6274714515980022,10
19,22,0.6249660756637984,10
20,22,0.6291753740574219,10
21,22,0.6190982264464074,10
22,22,0.6313836606200129,10
23,22,0.6334015635282425,10
24,22,0.6161276310070085,10
25,22,0.6292037741685407,10
26,22,0.6217143123398207,10
27,22,0.6191211791667224,10
28,22,0.6025862422226048,10
29,22,0.6079580205434841,10
30,22,0.6091467706621595,10
0,23,0.502412390100717,10
1,23,0.5028483456812968,10
2,23,0.5044001841505188,10
3,23,0.5078716503962598,10
4,23,0.5146195289436665,10
5,23,0.5200072755223706,10
6,23,0.5347211854547602,10
7,23,0.5407181837034623,10
8,23,0.5528863249136342,10
9,23,0.565616783959712,10
10,23,0.5683186168071331,10
11,23,0.5874322178503895,10
12,23,0.5959909048175043,10
13,23,0.6028826354463249,10
14,23,0.5921564666786273,10
15,23,0.6053334676680354,10
16,23,0.6156790471943968,10
17,23,0.6203439335299937,10
18,23,0.6193320135974325,10
19,23,0.6118534643765184,10
20,23,0.6156071925423664,10
21,23,0.6173574555793891,10
22,23,0.617818997943345,10
23,23,0.6197105566906004,10
24,23,0.6175043527659274,10
25,23,0.6062805009806287,10
26,23,0.6189085647392081,10
27,23,0.6019630474618847,10
28,23,0.6067754208271073,10
29,23,0.6102059663689158,10
30,23,0.6052482130590443,10
0,24,0.5014398943936803,10
1,24,0.5016733462055515,10
2,24,0.5029260502762399,10
3,24,0.5051315978605454,10
4,24,0.5099966789305217,10
5,24,0.5171409674045302,10
6,24,0.5233611374592997,10
7,24,0.533581404434333,10
8,24,0.5432779634865055,10
9,24,0.5535071539151658,10
10,24,0.5575983999580422,10
11,24,0.5693548107618702,10
12,24,0.5760222359081613,10
13,24,0.5933949089059698,10
14,24,0.5890335233044163,10
15,24,0.5923177529501232,10
16,24,0.6051029316318042,10
17,24,0.6038231849693109,10
18,24,0.604714585277068,10
19,24,0.6190218541671106,10
20,24,0.6075778222264987,10
21,24,0.6159493902367196,10
22,24,0.6088671834882664,10
23,24,0.6124277787835248,10
24,24,0.6080485648635172,10
25,24,0.6116018707295977,10
26,24,0.6081469404550434,10
27,24,0.6186696116674326,10
28,24,0.6246076197216587,10
29,24,0.5995932705988654,10
30,24,0.6056723144886534,10
0,25,0.5009324083205478,10
1,25,0.5010589770559799,10
2,25,0.5016899634924351,10
3,25,0.5033495305458331,10
4,25,0.5066511004402839,10
5,25,0.5106471628672514,10
6,25,0.51939536899393,10
7,25,0.5299482313066239,10
8,25,0.534165825035585,10
9,25,0.548112485064501,10
10,25,0.558269669282427,10
11,25,0.560139914557039,10
12,25,0.5750015269225349,10
13,25,0.5802437772330462,10
14,25,0.5844987759378957,10
15,25,0.5808686731852546,10
16,25,0.5980286364379338,10
17,25,0.5971058690860943,10
18,25,0.6050077866327807,10
19,25,0.6118642702417225,10
20,25,0.6172716895102778,10
21,25,0.6112716045668098,10
22,25,0.610900462278943,10
23,25,0.6038476327975176,10
24,25,0.6053960696570264,10
25,25,0.6163004966074832,10
26,25,0.604140276569997,10
27,25,0.6023133225629227,10
28,25,0.6003890421939729,10
29,25,0.5941447463307227,10
30,25,0.6027739637976849,10
0,26,0.5006733386693791,10
1,26,0.500742317261783,10
2,26,0.5010306109127448,10
3,26,0.5017218598891483,10
4,26,0.5039913677181519,10
5,26,0.5065911289983329,10
6,26,0.5144559554809981,10
7,26,0.5181531203262849,10
8,26,0.527677166455183,10
9,26,0.5355686674954864,10
10,26,0.5550728831476336,10
11,26,0.5538635262827248,10
12,26,0.5580256261830074,10
13,26,0.5766575475004196,10
14,26,0.5703281790963223,10
15,26,0.5749405266602462,10
16,26,0.5893841242954175,10
17,26,0.5776920675244244,10
18,26,0.5820537563269682,10
19,26,0.592098461045552,10
20,26,0.5899499294770578,10
21,26,0.6013051896890842,10
22,26,0.6000265612242258,10
23,26,0.6089300543243351,10
24,26,0.5988847978640697,10
25,26,0.6126682575229098,10
26,26,0.5973392284621052,10
27,26,0.6042071576787049,10
28,26,0.6067492441600831,10
29,26,0.5979521655150798,10
30,26,0.5939570304809602,10
0,27,0.5005432985768491,10
1,27,0.5005787312232155,10
2,27,0.5007694440029916,10
3,27,0.5011904905084403,10
4,27,0.5032598583252554,10
5,27,0.5060317552766618,10
6,27,0.5121140647415071,10
7,27,0.5155298821061031,10
8,27,0.5192618756344051,10
9,27,0.5295917045109267,10
10,27,0.5355147448939839,10
11,27,0.5496954968124935,10
12,27,0.5538871713755134,10
13,27,0.554865636615906,10
14,27,0.5640183054969424,10
15,27,0.5850338207866617,10
16,27,0.5834119550057786,10
17,27,0.5842987782629478,10
18,27,0.5864709909084234,10
19,27,0.5819435520708593,10
20,27,0.5949454342016458,10
21,27,0.5897963751537165,10
22,27,0.5936710628396463,10
23,27,0.6171172737114661,10
24,27,0.6060422864955921,10
25,27,0.6032818389887128,10
26,27,0.5952338406536075,10
27,27,0.5970322358792205,10
28,27,0.6033668106593216,10
29,27,0.6043605127596374,10
30,27,0.5960638734428065,10
0,28,0.5004787099632952,10
1,28,0.5004960434543868,10
2,28,0.5005781121629589,10
3,28,0.5009367405018339,10
4,28,0.5018283076371578,10
5,28,0.5034633318034734,10
6,28,0.5063120035268657,10
7,28,0.5116858947468375,10
8,28,0.5174527618818013,10
9,28,0.5256748293417056,10
10,28,0.5287772987078297,10
11,28,0.5352883243298276,10
12,28,0.5410151462994632,10
13,28,0.5527790919039618,10
14,28,0.5626803734940007,10
15,28,0.5660047403117764,10
16,28,0.5674758503805015,10
17,28,0.58294156898191,10
18,28,0.5785270254276981,10
19,28,0.5870122439213941,10
20,28,0.5762646754640046,10
21,28,0.5959325968484511,10
22,28,0.5977839790535362,10
23,28,0.5938064374248588,10
24,28,0.6066294284290199,10
25,28,0.593703973371756,10
26,28,0.5942183371706037,10
27,28,0.5967695516843583,10
28,28,0.5990694944738101,10
29,28,0.5896796961674267,10
30,28,0.5883604002679447,10
0,29,0.5004467195576382,10
1,29,0.5004564095399228,10
2,29,0.5005038050988775,10
3,29,0.5006202013439585,10
4,29,0.50132937129727,10
5,29,0.502262621492668,10
6,29,0.5067547758824903,10
7,29,0.5089483992063866,10
8,29,0.5159913832579648,10
9,29,0.5189453540045837,10
10,29,0.5276102151160335,10
11,29,0.5305908831163382,10
12,29,0.5444002120687488,10
13,29,0.5474692579009347,10
14,29,0.5580253146122636,10
15,29,0.5546714155575769,10
16,29,0.5656448975142155,10
17,29,0.569164114937907,10
18,29,0.5807282084223284,10
19,29,0.5754138812160444,10
20,29,0.577097085308017,10
21,29,0.5892359649754526,10
22,29,0.5933099277627559,10
23,29,0.5821657218458617,10
24,29,0.5877373895433529,10
25,29,0.5873031101988803,10
26,29,0.5886241455942853,10
27,29,0.5857407784227352,10
28,29,0.597647143622124,10
29,29,0.5955398819292949,10
30,29,0.5890634525589794,10
0,30,0.5004307789502893,10
1,30,0.5004346753772263,10
2,30,0.5004605107495697,10
3,30,0.5005505448329153,10
4,30,0.5008220648665797,10
5,30,0.5020935491142929,10
6,30,0.5040401432704197,10
7,30,0.5061531961645301,10
8,30,0.5115646101496546,10
9,30,0.5150328709898757,10
10,30,0.5245851047300226,10
11,30,0.5298306217539778,10
12,30,0.53041372273994,10
13,30,0.5427063926582805,10
14,30,0.5480902819438027,10
15,30,0.5586629923622993,10
16,30,0.5572552624892086,10
17,30,0.566523628202931,10
18,30,0.5661493915316052,10
19,30,0.573371517963434,10
20,30,0.5784907391600564,10
21,30,0.5751897366396862,10
22,30,0.5762711788322558,10
23,30,0.583539813418581,10
24,30,0.5871673300451566,10
25,30,0.5897670946254795,10
26,30,0.5865398547531028,10
27,30,0.5811662966785054,10
28,30,0.5974116675339943,10
29,30,0.5909561872188491,10
30,30,0.5939367624061173,10
0,0,1.2561119487386405,11
1,0,1.2525074150606896,11
2,0,1.2426431684330443,11
3,0,1.2221251997905784,11
4,0,1.1947691628223986,11
5,0,1.169883963531682,11
6,0,1.1234249918251795,11
7,0,1.0891711819253178,11
8,0,1.0451401303691326,11
9,0,1.0051173238133106,11
10,0,0.9574187160771211,11
11,0,0.9115971538863699,11
12,0,0.8995937453590533,11
13,0,0.8415764412649227,11
14,0,0.8286957599326535,11
15,0,0.8085234836896963,11
16,0,0.8117166374659538,11
17,0,0.7753236274977771,11
18,0,0.7643953604342819,11
19,0,0.7246279304403558,11
20,0,0.739999628071012,11
21,0,0.7396827700840344,11
22,0,0.7104756383776313,11
23,0,0.7016207551698368,11
24,0,0.6986701095904149,11
25,0,0.6967608808256242,11
26,0,0.666974249317958,11
27,0,0.6600410322504138,11
28,0,0.6675724330504034,11
29,0,0.6352743279055232,11
30,0,0.6492634427920018,11
0,1,1.2524774236913772,11
1,1,1.2488289484798731,11
2,1,1.2384197024735895,11
3,1,1.2200832168060127,11
4,1,1.1904566446535698,11
5,1,1.1556140897699345,11
6,1,1.1056535742921914,11
7,1,1.08015965413149,11
8,1,1.0386159115190359,11
9,1,0.9969219093758115,11
10,1,0.9558115687833968,11
11,1,0.9314385588199189,11
12,1,0.8740716796009953,11
13,1,0.8711798160786591,11
14,1,0.8459730876159101,11
15,1,0.8328192258484425,11
16,1,0.8024780460256328,11
17,1,0.7722049007843892,11
18,1,0.7377719332122721,11
19,1,0.7301617122761513,11
20,1,0.7336093506574491,11
21,1,0.728345524029549,11
22,1,0.7226359002571658,11
23,1,0.6993192770651533,11
24,1,0.6740712226962088,11
25,1,0.6824603979523384,11
26,1,0.6742488757138894,11
27,1,0.6744525596866389,11
28,1,0.6524379184415675,11
29,1,0.6528711397322696,11
30,1,0.644265241725619,11
0,2,1.2415989558082265,11
1,2,1.2384142015354827,11
2,2,1.2290561840618162,11
3,2,1.2120199920342147,11
4,2,1.1864640670349749,11
5,2,1.1495474340526386,11
6,2,1.1065903494021434,11
7,2,1.0674701473489767,11
8,2,1.0342984515483136,11
9,2,0.9926006324118403,11
10,2,0.9591935206764206,11
11,2,0.9119229828287204,11
12,2,0.8811051027827171,11
13,2,0.8523038095225354,11
14,2,0.8364896964234325,11
15,2,0.8148104974383665,11
16,2,0.8029935242074422,11
17,2,0.7803344319967201,11
18,2,0.75959476124696,11
19,2,0.7378539084435283,11
20,2,0.7232768088059318,11
21,2,0.7139841718464159,11
22,2,0.6964216675054998,11
23,2,0.722446636843833,11
24,2,0.7084733593365621,11
25,2,0.6731081235006757,11
26,2,0.6890815502241482,11
27,2,0.6527337712929722,11
28,2,0.6468566790735442,11
29,2,0.6620620156002892,11
30,2,0.6505243378899112,11
0,3,1.2235561850684853,11
1,3,1.2199715614562503,11
2,3,1.2071965217734677,11
3,3,1.1954544630120898,11
4,3,1.1634717017107932,11
5,3,1.1451039925125082,11
6,3,1.10204938597024,11
7,3,1.0676044285046942,11
8,3,1.0190304401381518,11
9,3,0.9698556746759921,11
10,3,0.9444774822292485,11
11,3,0.9144765442602497,11
12,3,0.8550225130204944,11
13,3,0.8733958787153425,11
14,3,0.8305036705717557,11
15,3,0.8213326961443062,11
16,3,0.8055215444255592,11
17,3,0.7742075305277132,11
18,3,0.7703521158143531,11
19,3,0.7444407189903914,11
20,3,0.7351838932631861,11
21,3,0.719218648441291,11
22,3,0.7259137890290175,11
23,3,0.7114479879079998,11
24,3,0.6929223301998692,11
25,3,0.6915171828602485,11
26,3,0.675684819319746,11
27,3,0.6440511795446144,11
28,3,0.6702574609096333,11
29,3,0.6524729470909036,11
30,3,0.633100599237454,11
0,4,1.198495789451586,11
1,4,1.1951368052915161,11
2,4,1.1848177240361548,11
3,4,1.168113327536874,11
4,4,1.1428922779527109,11
5,4,1.111415552249953,11
6,4,1.0792348116770607,11
7,4,1.0460950989520612,11
8,4,1.0060440276778004,11
9,4,0.987711530219364,11
10,4,0.9602927586594593,11
11,4,0.8916744688633762,11
12,4,0.8803042870626573,11
13,4,0.848998373296255,11
14,4,0.8303187667791586,11
15,4,0.8106174383341497,11
16,4,0.8005499362971366,11
17,4,0.7786549779324375,11
18,4,0.7600369366980474,11
19,4,0.7211239734022475,11
20,4,0.7266705612305249,11
21,4,0.7203072602234349,11
22,4,0.7069996750465813,11
23,4,0.6933579186097222,11
24,4,0.6629598774686684,11
25,4,0.6933953092673629,11
26,4,0.672586653857812,11
27,4,0.6731008332836623,11
28,4,0.6781887953998699,11
29,4,0.6766691509567961,11
30,4,0.6485640528001987,11
0,5,1.1666509339076359,11
1,5,1.1629966540913976,11
2,5,1.1519666668453026,11
3,5,1.1339306111206582,11
4,5,1.109358443450006,11
5,5,1.0843175742957263,11
6,5,1.0411022201609856,11
7,5,1.0254626530763382,11
8,5,0.9906514301867809,11
9,5,0.9497672406218551,11
10,5,0.9140623232245648,11
11,5,0.9118225179796045,11
12,5,0.8614175775577763,11
13,5,0.8642917200239859,11
14,5,0.8257214052356839,11
15,5,0.8184874984767192,11
16,5,0.786947779340426,11
17,5,0.76669455066963,11
18,5,0.7622175832039981,11
19,5,0.7366792552470012,11
20,5,0.7244909255625936,11
21,5,0.7089675640874313,11
22,5,0.6978227829500369,11
23,5,0.6937721129919562,11
24,5,0.7049061655161079,11
25,5,0.6928764485062665,11
26,5,0.6954060239100477,11
27,5,0.6677340408930176,11
28,5,0.6713902075714542,11
29,5,0.6501134984578946,11
30,5,0.6564259608492446,11
0,6,1.1283659083686621,11
1,6,1.1259014870955961,11
2,6,1.1146749611387738,11
3,6,1.094335059586787,11
4,6,1.076303883977205,11
5,6,1.0503026900593628,11
6,6,1.0290000083418582,11
7,6,0.9945316874316852,11
8,6,0.949538294335417,11
9,6,0.9403936417289549,11
10,6,0.8962198910538224,11
11,6,0.8778020949982779,11
12,6,0.8637755233062906,11
13,6,0.8294904979045222,11
14,6,0.8243514507548675,11
15,6,0.8046352936644976,11
16,6,0.7959041718436275,11
17,6,0.7619099472090296,11
18,6,0.7534281123921736,11
19,6,0.7406016721216682,11
20,6,0.7342035788119031,11
21,6,0.7167138116944566,11
22,6,0.6820317895379869,11
23,6,0.6850992454340007,11
