asp.mag,clim.sd,seeds,rep
26,14,103760,5
26,15,38146,5
26,16,115966,5
26,17,76294,5
26,18,24414,5
26,19,44250,5
26,20,61035,5
27,0,1318360,5
27,1,1318360,5
27,2,1269532,5
27,3,1171875,5
27,4,1123046,5
27,5,878906,5
27,6,878906,5
27,7,756836,5
27,8,683594,5
27,9,366210,5
27,10,225830,5
27,11,329589,5
27,12,207519,5
27,13,146484,5
27,14,122070,5
27,15,170898,5
27,16,54932,5
27,17,109863,5
27,18,73242,5
27,19,32044,5
27,20,30518,5
28,0,1367188,5
28,1,1367188,5
28,2,1318360,5
28,3,1269532,5
28,4,1220704,5
28,5,1025390,5
28,6,976562,5
28,7,756836,5
28,8,610352,5
28,9,463868,5
28,10,488282,5
28,11,366210,5
28,12,244140,5
28,13,146484,5
28,14,152588,5
28,15,122070,5
28,16,177002,5
28,17,91552,5
28,18,54932,5
28,19,54932,5
28,20,79346,5
29,0,1416016,5
29,1,1367188,5
29,2,1367188,5
29,3,1318360,5
29,4,1269532,5
29,5,1123046,5
29,6,1025390,5
29,7,708008,5
29,8,585938,5
29,9,683594,5
29,10,463868,5
29,11,219726,5
29,12,341796,5
29,13,305175,5
29,14,170898,5
29,15,146484,5
29,16,177002,5
29,17,73242,5
29,18,85449,5
29,19,94604,5
29,20,28992,5
30,0,1416016,5
30,1,1416016,5
30,2,1416016,5
30,3,1367188,5
30,4,1318360,5
30,5,1269532,5
30,6,1171875,5
30,7,1123046,5
30,8,659180,5
30,9,683594,5
30,10,366210,5
30,11,341796,5
30,12,268554,5
30,13,207519,5
30,14,366210,5
30,15,183105,5
30,16,146484,5
30,17,76294,5
30,18,158691,5
30,19,91552,5
30,20,85449,5
0,0,24,6
0,1,24,6
0,2,24,6
0,3,30,6
0,4,36,6
0,5,42,6
0,6,78,6
0,7,72,6
0,8,214,6
0,9,214,6
0,10,477,6
0,11,430,6
0,12,430,6
0,13,858,6
0,14,810,6
0,15,1430,6
0,16,1812,6
0,17,1526,6
0,18,1812,6
0,19,2289,6
0,20,5341,6
1,0,24,6
1,1,24,6
1,2,24,6
1,3,30,6
1,4,36,6
1,5,48,6
1,6,84,6
1,7,120,6
1,8,108,6
1,9,214,6
1,10,310,6
1,11,286,6
1,12,620,6
1,13,858,6
1,14,763,6
1,15,2098,6
1,16,1526,6
1,17,2289,6
1,18,1335,6
1,19,4006,6
1,20,3243,6
2,0,24,6
2,1,24,6
2,2,30,6
2,3,30,6
2,4,42,6
2,5,48,6
2,6,84,6
2,7,96,6
2,8,214,6
2,9,310,6
2,10,238,6
2,11,572,6
2,12,572,6
2,13,858,6
2,14,954,6
2,15,1049,6
2,16,1717,6
2,17,1908,6
2,18,7630,6
2,19,3052,6
2,20,4578,6
3,0,30,6
3,1,30,6
3,2,30,6
3,3,42,6
3,4,48,6
3,5,54,6
3,6,78,6
3,7,96,6
3,8,168,6
3,9,168,6
3,10,262,6
3,11,524,6
3,12,858,6
3,13,858,6
3,14,810,6
3,15,1240,6
3,16,2289,6
3,17,1335,6
3,18,3052,6
3,19,3815,6
3,20,4387,6
4,0,36,6
4,1,36,6
4,2,36,6
4,3,48,6
4,4,54,6
4,5,72,6
4,6,84,6
4,7,191,6
4,8,168,6
4,9,262,6
4,10,382,6
4,11,620,6
4,12,1049,6
4,13,1430,6
4,14,858,6
4,15,2289,6
4,16,2098,6
4,17,4578,6
4,18,3243,6
4,19,3052,6
4,20,2861,6
5,0,48,6
5,1,42,6
5,2,48,6
5,3,54,6
5,4,66,6
5,5,84,6
5,6,180,6
5,7,156,6
5,8,238,6
5,9,358,6
5,10,334,6
5,11,668,6
5,12,620,6
5,13,810,6
5,14,1144,6
5,15,1622,6
5,16,1526,6
5,17,2384,6
5,18,1144,6
5,19,2098,6
5,20,4578,6
6,0,60,6
6,1,66,6
6,2,72,6
6,3,96,6
6,4,120,6
6,5,144,6
6,6,168,6
6,7,214,6
6,8,262,6
6,9,430,6
6,10,668,6
6,11,716,6
6,12,524,6
6,13,1335,6
6,14,906,6
6,15,1526,6
6,16,2289,6
6,17,2670,6
6,18,4960,6
6,19,2861,6
6,20,2098,6
7,0,96,6
7,1,96,6
7,2,108,6
7,3,132,6
7,4,156,6
7,5,238,6
7,6,286,6
7,7,382,6
7,8,382,6
7,9,477,6
7,10,668,6
7,11,763,6
7,12,668,6
7,13,1335,6
7,14,1144,6
7,15,1240,6
7,16,2289,6
7,17,2480,6
7,18,2289,6
7,19,2194,6
7,20,5532,6
8,0,144,6
8,1,156,6
8,2,168,6
8,3,191,6
8,4,238,6
8,5,334,6
8,6,238,6
8,7,382,6
8,8,382,6
8,9,572,6
8,10,1049,6
8,11,954,6
8,12,1288,6
8,13,2289,6
8,14,1430,6
8,15,2098,6
8,16,3434,6
8,17,2480,6
8,18,6104,6
8,19,3243,6
8,20,3815,6
9,0,262,6
9,1,262,6
9,2,262,6
9,3,382,6
9,4,430,6
9,5,334,6
9,6,430,6
9,7,763,6
9,8,668,6
9,9,763,6
9,10,858,6
9,11,1049,6
9,12,1430,6
9,13,1430,6
9,14,2289,6
9,15,1908,6
9,16,3243,6
9,17,2670,6
9,18,2861,6
9,19,3434,6
9,20,4769,6
10,0,477,6
10,1,477,6
10,2,524,6
10,3,620,6
10,4,572,6
10,5,716,6
10,6,620,6
10,7,572,6
10,8,858,6
10,9,1144,6
10,10,1622,6
10,11,1430,6
10,12,1240,6
10,13,2194,6
10,14,2003,6
10,15,3243,6
10,16,3052,6
10,17,4006,6
10,18,4006,6
10,19,3815,6
10,20,5341,6
11,0,1002,6
11,1,1049,6
11,2,954,6
11,3,1240,6
11,4,954,6
11,5,1622,6
11,6,1526,6
11,7,1526,6
11,8,1430,6
11,9,1144,6
11,10,1812,6
11,11,1908,6
11,12,1908,6
11,13,2861,6
11,14,1717,6
11,15,1717,6
11,16,3434,6
11,17,4196,6
11,18,5150,6
11,19,3052,6
11,20,5341,6
12,0,2194,6
12,1,2194,6
12,2,2098,6
12,3,2480,6
12,4,1622,6
12,5,2289,6
12,6,1908,6
12,7,2098,6
12,8,1908,6
12,9,2289,6
12,10,1049,6
12,11,1908,6
12,12,3243,6
12,13,3243,6
12,14,2670,6
12,15,3434,6
12,16,3434,6
12,17,3624,6
12,18,4196,6
12,19,3434,6
12,20,9156,6
13,0,4960,6
13,1,4196,6
13,2,3624,6
13,3,4960,6
13,4,4578,6
13,5,3624,6
13,6,2384,6
13,7,2003,6
13,8,3434,6
13,9,4196,6
13,10,3052,6
13,11,3243,6
13,12,2098,6
13,13,3434,6
13,14,4387,6
13,15,4196,6
13,16,2670,6
13,17,5722,6
13,18,6486,6
13,19,7630,6
13,20,11444,6
14,0,11063,6
14,1,10682,6
14,2,9919,6
14,3,8774,6
14,4,6486,6
14,5,6486,6
14,6,2861,6
14,7,6486,6
14,8,5341,6
14,9,3434,6
14,10,4196,6
14,11,3434,6
14,12,4006,6
14,13,4196,6
14,14,3243,6
14,15,6867,6
14,16,5722,6
14,17,5532,6
14,18,6867,6
14,19,8393,6
14,20,8774,6
15,0,24414,6
15,1,22125,6
15,2,16784,6
15,3,21362,6
15,4,14495,6
15,5,18310,6
15,6,8393,6
15,7,7248,6
15,8,5722,6
15,9,8012,6
15,10,6104,6
15,11,3815,6
15,12,3434,6
15,13,6486,6
15,14,6867,6
15,15,6104,6
15,16,7248,6
15,17,7248,6
15,18,9538,6
15,19,9919,6
15,20,12207,6
16,0,51880,6
16,1,51880,6
16,2,41198,6
16,3,27466,6
16,4,21362,6
16,5,22888,6
16,6,18310,6
16,7,11444,6
16,8,10682,6
16,9,11444,6
16,10,7630,6
16,11,4006,6
16,12,5341,6
16,13,6104,6
16,14,8393,6
16,15,9156,6
16,16,7248,6
16,17,9919,6
16,18,4196,6
16,19,10682,6
16,20,8012,6
17,0,97656,6
17,1,94604,6
17,2,76294,6
17,3,64086,6
17,4,39672,6
17,5,35096,6
17,6,24414,6
17,7,25940,6
17,8,8774,6
17,9,9919,6
17,10,12207,6
17,11,12970,6
17,12,10682,6
17,13,9919,6
17,14,9919,6
17,15,11444,6
17,16,9156,6
17,17,12207,6
17,18,12970,6
17,19,10682,6
17,20,12970,6
18,0,177002,6
18,1,164794,6
18,2,146484,6
18,3,122070,6
18,4,85449,6
18,5,54932,6
18,6,39672,6
18,7,33570,6
18,8,24414,6
18,9,14495,6
18,10,27466,6
18,11,15258,6
18,12,25940,6
18,13,16021,6
18,14,11444,6
18,15,6867,6
18,16,10682,6
18,17,11063,6
18,18,12970,6
18,19,9919,6
18,20,11444,6
19,0,280761,6
19,1,256347,6
19,2,219726,6
19,3,140380,6
19,4,109863,6
19,5,64086,6
19,6,57984,6
19,7,45776,6
19,8,42724,6
19,9,33570,6
19,10,28992,6
19,11,25940,6
19,12,15258,6
19,13,16021,6
19,14,12207,6
19,15,14495,6
19,16,12970,6
19,17,22888,6
19,18,7630,6
19,19,13732,6
19,20,12207,6
20,0,415040,6
20,1,390625,6
20,2,268554,6
20,3,268554,6
20,4,207519,6
20,5,134277,6
20,6,79346,6
20,7,76294,6
20,8,54932,6
20,9,41198,6
20,10,32044,6
20,11,19836,6
20,12,18310,6
20,13,27466,6
20,14,23651,6
20,15,18310,6
20,16,16784,6
20,17,15258,6
20,18,17547,6
20,19,18310,6
20,20,12970,6
21,0,585938,6
21,1,561524,6
21,2,488282,6
21,3,463868,6
21,4,366210,6
21,5,250244,6
21,6,183105,6
21,7,122070,6
21,8,85449,6
21,9,67138,6
21,10,51880,6
21,11,39672,6
21,12,35096,6
21,13,42724,6
21,14,14495,6
21,15,25940,6
21,16,16021,6
21,17,19073,6
21,18,21362,6
21,19,21362,6
21,20,13732,6
22,0,756836,6
22,1,732422,6
22,2,634766,6
22,3,537110,6
22,4,341796,6
22,5,305175,6
22,6,231933,6
22,7,164794,6
22,8,189208,6
22,9,73242,6
22,10,51880,6
22,11,38146,6
22,12,57984,6
22,13,28992,6
22,14,25940,6
22,15,16021,6
22,16,36621,6
22,17,24414,6
22,18,19836,6
22,19,19836,6
22,20,24414,6
23,0,927734,6
23,1,878906,6
23,2,830078,6
23,3,683594,6
23,4,585938,6
23,5,476075,6
23,6,244140,6
23,7,268554,6
23,8,122070,6
23,9,54932,6
23,10,170898,6
23,11,79346,6
23,12,76294,6
23,13,45776,6
23,14,22888,6
23,15,33570,6
23,16,27466,6
23,17,38146,6
23,18,57984,6
23,19,44250,6
23,20,28992,6
24,0,1049804,6
24,1,1025390,6
24,2,927734,6
24,3,878906,6
24,4,659180,6
24,5,561524,6
24,6,329589,6
24,7,341796,6
24,8,244140,6
24,9,219726,6
24,10,213622,6
24,11,189208,6
24,12,115966,6
24,13,30518,6
24,14,47302,6
24,15,42724,6
24,16,30518,6
24,17,44250,6
24,18,28992,6
24,19,30518,6
24,20,24414,6
25,0,1171875,6
25,1,1123046,6
25,2,1074218,6
25,3,976562,6
25,4,732422,6
25,5,683594,6
25,6,378418,6
25,7,537110,6
25,8,207519,6
25,9,183105,6
25,10,195312,6
25,11,140380,6
25,12,115966,6
25,13,38146,6
25,14,54932,6
25,15,91552,6
25,16,73242,6
25,17,70190,6
25,18,39672,6
25,19,28992,6
25,20,36621,6
26,0,1269532,6
26,1,1220704,6
26,2,1220704,6
26,3,1074218,6
26,4,878906,6
26,5,830078,6
26,6,659180,6
26,7,427247,6
26,8,366210,6
26,9,378418,6
26,10,189208,6
26,11,183105,6
26,12,152588,6
26,13,61035,6
26,14,134277,6
26,15,88500,6
26,16,45776,6
26,17,39672,6
26,18,54932,6
26,19,67138,6
26,20,54932,6
27,0,1318360,6
27,1,1318360,6
27,2,1269532,6
27,3,1171875,6
27,4,1098632,6
27,5,976562,6
27,6,756836,6
27,7,634766,6
27,8,329589,6
27,9,585938,6
27,10,354003,6
27,11,244140,6
27,12,115966,6
27,13,219726,6
27,14,207519,6
27,15,91552,6
27,16,88500,6
27,17,158691,6
27,18,54932,6
27,19,36621,6
27,20,15258,6
28,0,1367188,6
28,1,1367188,6
28,2,1318360,6
28,3,1269532,6
28,4,1171875,6
28,5,1025390,6
28,6,781250,6
28,7,708008,6
28,8,756836,6
28,9,415040,6
28,10,390625,6
28,11,231933,6
28,12,177002,6
28,13,225830,6
28,14,268554,6
28,15,109863,6
28,16,76294,6
28,17,79346,6
28,18,61035,6
28,19,48828,6
28,20,85449,6
29,0,1416016,6
29,1,1367188,6
29,2,1367188,6
29,3,1367188,6
29,4,1220704,6
29,5,1220704,6
29,6,976562,6
29,7,830078,6
29,8,732422,6
29,9,561524,6
29,10,781250,6
29,11,292968,6
29,12,292968,6
29,13,164794,6
29,14,106812,6
29,15,134277,6
29,16,128174,6
29,17,189208,6
29,18,91552,6
29,19,73242,6
29,20,67138,6
30,0,1416016,6
30,1,1416016,6
30,2,1416016,6
30,3,1367188,6
30,4,1318360,6
30,5,1220704,6
30,6,1049804,6
30,7,927734,6
30,8,927734,6
30,9,708008,6
30,10,415040,6
30,11,390625,6
30,12,280761,6
30,13,256347,6
30,14,122070,6
30,15,128174,6
30,16,128174,6
30,17,64086,6
30,18,164794,6
30,19,73242,6
30,20,103760,6
0,0,24,7
0,1,24,7
0,2,24,7
0,3,30,7
0,4,36,7
0,5,48,7
0,6,72,7
0,7,96,7
0,8,144,7
0,9,214,7
0,10,430,7
0,11,430,7
0,12,954,7
0,13,572,7
0,14,1908,7
0,15,858,7
0,16,2003,7
0,17,2289,7
0,18,2098,7
0,19,3434,7
0,20,3815,7
1,0,24,7
1,1,24,7
1,2,24,7
1,3,30,7
1,4,36,7
1,5,48,7
1,6,66,7
1,7,132,7
1,8,168,7
1,9,144,7
1,10,334,7
1,11,716,7
1,12,620,7
1,13,668,7
1,14,810,7
1,15,2289,7
1,16,1622,7
1,17,1812,7
1,18,2861,7
1,19,2003,7
1,20,2289,7
2,0,24,7
2,1,24,7
2,2,30,7
2,3,36,7
2,4,36,7
2,5,48,7
2,6,66,7
2,7,84,7
2,8,132,7
2,9,191,7
2,10,286,7
2,11,454,7
2,12,620,7
2,13,524,7
2,14,1717,7
2,15,2289,7
2,16,2575,7
2,17,1908,7
2,18,3052,7
2,19,3243,7
2,20,1908,7
3,0,30,7
3,1,30,7
3,2,30,7
3,3,36,7
3,4,42,7
3,5,66,7
3,6,84,7
3,7,108,7
3,8,238,7
3,9,168,7
3,10,310,7
3,11,620,7
3,12,477,7
3,13,906,7
3,14,620,7
3,15,1717,7
3,16,3052,7
3,17,3052,7
3,18,2480,7
3,19,4196,7
3,20,2861,7
4,0,36,7
4,1,36,7
4,2,39,7
4,3,48,7
4,4,60,7
4,5,60,7
4,6,90,7
4,7,144,7
4,8,180,7
4,9,286,7
4,10,214,7
4,11,716,7
4,12,572,7
4,13,620,7
4,14,1430,7
4,15,2384,7
4,16,1812,7
4,17,1717,7
4,18,2098,7
4,19,1717,7
4,20,3815,7
5,0,48,7
5,1,48,7
5,2,48,7
5,3,60,7
5,4,72,7
5,5,72,7
5,6,156,7
5,7,144,7
5,8,286,7
5,9,430,7
5,10,430,7
5,11,430,7
5,12,954,7
5,13,763,7
5,14,1335,7
5,15,3243,7
5,16,1812,7
5,17,2289,7
5,18,2098,7
5,19,4196,7
5,20,6104,7
6,0,60,7
6,1,60,7
6,2,72,7
6,3,78,7
6,4,90,7
6,5,132,7
6,6,168,7
6,7,262,7
6,8,286,7
6,9,238,7
6,10,524,7
6,11,406,7
6,12,763,7
6,13,668,7
6,14,1335,7
6,15,1430,7
6,16,1717,7
6,17,1908,7
6,18,4960,7
6,19,4006,7
6,20,4196,7
7,0,96,7
7,1,96,7
7,2,108,7
7,3,120,7
7,4,168,7
7,5,202,7
7,6,238,7
7,7,238,7
7,8,477,7
7,9,382,7
7,10,548,7
7,11,954,7
7,12,406,7
7,13,1717,7
7,14,810,7
7,15,906,7
7,16,1002,7
7,17,1049,7
7,18,4960,7
7,19,2480,7
7,20,5341,7
8,0,144,7
8,1,156,7
8,2,168,7
8,3,191,7
8,4,214,7
8,5,286,7
8,6,358,7
8,7,382,7
8,8,430,7
8,9,763,7
8,10,763,7
8,11,716,7
8,12,1430,7
8,13,1526,7
8,14,2480,7
8,15,2098,7
8,16,2861,7
8,17,2003,7
8,18,5722,7
8,19,4196,7
8,20,3815,7
9,0,262,7
9,1,262,7
9,2,262,7
9,3,358,7
9,4,430,7
9,5,430,7
9,6,477,7
9,7,572,7
9,8,763,7
9,9,524,7
9,10,1002,7
9,11,954,7
9,12,1335,7
9,13,1622,7
9,14,1430,7
9,15,1144,7
9,16,2670,7
9,17,4960,7
9,18,2861,7
9,19,4578,7
9,20,4960,7
10,0,477,7
10,1,477,7
10,2,477,7
10,3,620,7
10,4,668,7
10,5,858,7
10,6,668,7
10,7,858,7
10,8,1335,7
10,9,1049,7
10,10,1144,7
10,11,1430,7
10,12,1622,7
10,13,2098,7
10,14,2861,7
10,15,1622,7
10,16,2861,7
10,17,4578,7
10,18,4006,7
10,19,6867,7
10,20,6104,7
11,0,1002,7
11,1,1049,7
11,2,954,7
11,3,1096,7
11,4,1049,7
11,5,954,7
11,6,1430,7
11,7,810,7
11,8,1240,7
11,9,1717,7
11,10,1335,7
11,11,2861,7
11,12,2480,7
11,13,1717,7
11,14,2861,7
11,15,4196,7
11,16,5150,7
11,17,2480,7
11,18,3815,7
11,19,5341,7
11,20,6486,7
12,0,2194,7
12,1,2289,7
12,2,2194,7
12,3,2003,7
12,4,2289,7
12,5,2289,7
12,6,2861,7
12,7,1430,7
12,8,1526,7
12,9,1908,7
12,10,2098,7
12,11,2480,7
12,12,3815,7
12,13,2098,7
12,14,2289,7
12,15,4006,7
12,16,4387,7
12,17,5341,7
12,18,6486,7
12,19,8393,7
12,20,7248,7
13,0,4960,7
13,1,4960,7
13,2,4960,7
13,3,4196,7
13,4,3434,7
13,5,3434,7
13,6,2289,7
13,7,3815,7
13,8,2480,7
13,9,2098,7
13,10,2003,7
13,11,3815,7
13,12,3052,7
13,13,2480,7
13,14,3815,7
13,15,4769,7
13,16,2766,7
13,17,3434,7
13,18,2861,7
13,19,7248,7
13,20,8393,7
14,0,11063,7
14,1,10682,7
14,2,9919,7
14,3,6486,7
14,4,8012,7
14,5,5532,7
14,6,3815,7
14,7,3434,7
14,8,3052,7
14,9,4578,7
14,10,4960,7
14,11,3434,7
14,12,5532,7
14,13,3815,7
14,14,5341,7
14,15,5341,7
14,16,6104,7
14,17,5150,7
14,18,5341,7
14,19,4006,7
14,20,16021,7
15,0,24414,7
15,1,22888,7
15,2,21362,7
15,3,19073,7
15,4,8774,7
15,5,9919,7
15,6,9919,7
15,7,8393,7
15,8,4387,7
15,9,6104,7
15,10,6486,7
15,11,6104,7
15,12,7630,7
15,13,6867,7
15,14,9919,7
15,15,4196,7
15,16,14495,7
15,17,7630,7
15,18,6104,7
15,19,5722,7
15,20,13732,7
16,0,51880,7
16,1,48828,7
16,2,36621,7
16,3,35096,7
16,4,19836,7
16,5,10682,7
16,6,12207,7
16,7,10300,7
16,8,11063,7
16,9,12207,7
16,10,10682,7
16,11,7248,7
16,12,4578,7
16,13,6867,7
16,14,9538,7
16,15,5341,7
16,16,8774,7
16,17,10300,7
16,18,9919,7
16,19,9538,7
16,20,7630,7
17,0,97656,7
17,1,91552,7
17,2,70190,7
17,3,61035,7
17,4,57984,7
17,5,48828,7
17,6,22888,7
17,7,22125,7
17,8,21362,7
17,9,7630,7
17,10,13732,7
17,11,10682,7
17,12,21362,7
17,13,8393,7
17,14,5341,7
17,15,7248,7
17,16,12970,7
17,17,6486,7
17,18,9538,7
17,19,10300,7
17,20,9538,7
18,0,177002,7
18,1,164794,7
18,2,122070,7
18,3,91552,7
18,4,61035,7
18,5,53406,7
18,6,61035,7
18,7,36621,7
18,8,19836,7
18,9,17547,7
18,10,21362,7
18,11,12970,7
18,12,21362,7
18,13,17547,7
18,14,12207,7
18,15,11444,7
18,16,8393,7
18,17,5722,7
18,18,12207,7
18,19,18310,7
18,20,10682,7
19,0,280761,7
19,1,244140,7
19,2,231933,7
19,3,183105,7
19,4,94604,7
19,5,82398,7
19,6,97656,7
19,7,41198,7
19,8,39672,7
19,9,36621,7
19,10,25940,7
19,11,10682,7
19,12,15258,7
19,13,12970,7
19,14,13732,7
19,15,15258,7
19,16,6486,7
19,17,16784,7
19,18,16784,7
19,19,19836,7
19,20,8012,7
20,0,415040,7
20,1,390625,7
20,2,317382,7
20,3,268554,7
20,4,183105,7
20,5,91552,7
20,6,164794,7
20,7,134277,7
20,8,35096,7
20,9,54932,7
20,10,19836,7
20,11,25940,7
20,12,21362,7
20,13,19836,7
20,14,15258,7
20,15,16784,7
20,16,22125,7
20,17,18310,7
20,18,18310,7
20,19,16021,7
20,20,19836,7
21,0,585938,7
21,1,561524,7
21,2,512696,7
21,3,378418,7
21,4,280761,7
21,5,207519,7
21,6,146484,7
21,7,85449,7
21,8,85449,7
21,9,36621,7
21,10,30518,7
21,11,21362,7
21,12,22125,7
21,13,28992,7
21,14,18310,7
21,15,24414,7
21,16,41198,7
21,17,17547,7
21,18,39672,7
21,19,27466,7
21,20,16784,7
22,0,756836,7
22,1,732422,7
22,2,610352,7
22,3,561524,7
22,4,488282,7
22,5,292968,7
22,6,268554,7
22,7,85449,7
22,8,76294,7
22,9,67138,7
22,10,97656,7
22,11,57984,7
22,12,39672,7
22,13,45776,7
22,14,21362,7
22,15,51880,7
22,16,28992,7
22,17,24414,7
22,18,11444,7
22,19,16021,7
22,20,33570,7
23,0,927734,7
23,1,878906,7
23,2,805664,7
23,3,683594,7
23,4,463868,7
23,5,439454,7
23,6,292968,7
23,7,207519,7
23,8,146484,7
23,9,128174,7
23,10,109863,7
23,11,79346,7
23,12,91552,7
23,13,73242,7
23,14,45776,7
23,15,30518,7
23,16,33570,7
23,17,21362,7
23,18,28992,7
23,19,27466,7
23,20,36621,7
24,0,1049804,7
24,1,1025390,7
24,2,878906,7
24,3,854492,7
24,4,708008,7
24,5,561524,7
24,6,415040,7
24,7,366210,7
24,8,292968,7
24,9,146484,7
24,10,91552,7
24,11,146484,7
24,12,42724,7
24,13,76294,7
24,14,61035,7
24,15,67138,7
24,16,42724,7
24,17,39672,7
24,18,42724,7
24,19,42724,7
24,20,39672,7
25,0,1171875,7
25,1,1171875,7
25,2,1123046,7
25,3,976562,7
25,4,878906,7
25,5,732422,7
25,6,488282,7
25,7,390625,7
25,8,341796,7
25,9,341796,7
25,10,140380,7
25,11,317382,7
25,12,146484,7
25,13,67138,7
25,14,79346,7
25,15,35096,7
25,16,38146,7
25,17,57984,7
25,18,36621,7
25,19,45776,7
25,20,61035,7
26,0,1269532,7
26,1,1269532,7
26,2,1171875,7
26,3,1171875,7
26,4,976562,7
26,5,708008,7
26,6,683594,7
26,7,561524,7
26,8,280761,7
26,9,268554,7
26,10,152588,7
26,11,177002,7
26,12,146484,7
26,13,103760,7
26,14,57984,7
26,15,91552,7
26,16,61035,7
26,17,50354,7
26,18,79346,7
26,19,70190,7
26,20,48828,7
27,0,1318360,7
27,1,1318360,7
27,2,1269532,7
27,3,1220704,7
27,4,1074218,7
27,5,976562,7
27,6,683594,7
27,7,732422,7
27,8,366210,7
27,9,439454,7
27,10,366210,7
27,11,207519,7
27,12,170898,7
27,13,201416,7
27,14,70190,7
27,15,82398,7
27,16,97656,7
27,17,67138,7
27,18,70190,7
27,19,42724,7
27,20,42724,7
28,0,1367188,7
28,1,1367188,7
28,2,1318360,7
28,3,1269532,7
28,4,1171875,7
28,5,1074218,7
28,6,830078,7
28,7,830078,7
28,8,561524,7
28,9,268554,7
28,10,152588,7
28,11,244140,7
28,12,189208,7
28,13,170898,7
28,14,170898,7
28,15,146484,7
28,16,79346,7
28,17,91552,7
28,18,73242,7
28,19,67138,7
28,20,109863,7
29,0,1416016,7
29,1,1367188,7
29,2,1367188,7
29,3,1367188,7
29,4,1220704,7
29,5,1171875,7
29,6,1025390,7
29,7,805664,7
29,8,488282,7
29,9,439454,7
29,10,488282,7
29,11,268554,7
29,12,292968,7
29,13,238036,7
29,14,170898,7
29,15,219726,7
29,16,268554,7
29,17,70190,7
29,18,64086,7
29,19,76294,7
29,20,79346,7
30,0,1416016,7
30,1,1416016,7
30,2,1416016,7
30,3,1367188,7
30,4,1318360,7
30,5,1220704,7
30,6,1123046,7
30,7,1025390,7
30,8,732422,7
30,9,512696,7
30,10,610352,7
30,11,415040,7
30,12,439454,7
30,13,341796,7
30,14,146484,7
30,15,134277,7
30,16,170898,7
30,17,195312,7
30,18,112914,7
30,19,170898,7
30,20,79346,7
0,0,24,8
0,1,24,8
0,2,24,8
0,3,33,8
0,4,36,8
0,5,48,8
0,6,66,8
0,7,72,8
0,8,168,8
0,9,191,8
0,10,214,8
0,11,334,8
0,12,406,8
0,13,858,8
0,14,1812,8
0,15,1049,8
0,16,2670,8
0,17,1812,8
0,18,2098,8
0,19,3434,8
0,20,6867,8
1,0,24,8
1,1,24,8
1,2,24,8
1,3,30,8
1,4,36,8
1,5,48,8
1,6,78,8
1,7,120,8
1,8,144,8
1,9,214,8
1,10,191,8
1,11,572,8
1,12,477,8
1,13,763,8
1,14,763,8
1,15,2289,8
1,16,2098,8
1,17,1622,8
1,18,3052,8
1,19,1908,8
1,20,2289,8
2,0,24,8
2,1,24,8
2,2,30,8
2,3,30,8
2,4,36,8
2,5,54,8
2,6,84,8
2,7,108,8
2,8,168,8
2,9,262,8
2,10,406,8
2,11,286,8
2,12,620,8
2,13,1144,8
2,14,1717,8
2,15,763,8
2,16,2098,8
2,17,1908,8
2,18,3052,8
2,19,4578,8
2,20,3243,8
3,0,30,8
3,1,30,8
3,2,30,8
3,3,42,8
3,4,54,8
3,5,72,8
3,6,96,8
3,7,144,8
3,8,191,8
3,9,214,8
3,10,310,8
3,11,524,8
3,12,524,8
3,13,668,8
3,14,1049,8
3,15,1335,8
3,16,2098,8
3,17,1908,8
3,18,2098,8
3,19,3052,8
3,20,2289,8
4,0,36,8
4,1,36,8
4,2,42,8
4,3,42,8
4,4,60,8
4,5,66,8
4,6,108,8
4,7,120,8
4,8,262,8
4,9,310,8
4,10,286,8
4,11,954,8
4,12,620,8
4,13,763,8
4,14,954,8
4,15,1717,8
4,16,1335,8
4,17,2098,8
4,18,2861,8
4,19,2289,8
4,20,2289,8
5,0,48,8
5,1,48,8
5,2,48,8
5,3,60,8
5,4,72,8
5,5,96,8
5,6,108,8
5,7,120,8
5,8,214,8
5,9,334,8
5,10,668,8
5,11,310,8
5,12,572,8
5,13,1049,8
5,14,1049,8
5,15,1908,8
5,16,1526,8
5,17,2480,8
5,18,4960,8
5,19,2480,8
5,20,4006,8
6,0,60,8
6,1,60,8
6,2,72,8
6,3,84,8
6,4,120,8
6,5,96,8
6,6,132,8
6,7,262,8
6,8,358,8
6,9,286,8
6,10,620,8
6,11,763,8
6,12,1002,8
6,13,668,8
6,14,1526,8
6,15,2098,8
6,16,1430,8
6,17,2670,8
6,18,2670,8
6,19,3052,8
6,20,16021,8
7,0,96,8
7,1,96,8
7,2,108,8
7,3,96,8
7,4,144,8
7,5,238,8
7,6,214,8
7,7,310,8
7,8,406,8
7,9,477,8
7,10,548,8
7,11,716,8
7,12,1144,8
7,13,1240,8
7,14,2766,8
7,15,1526,8
7,16,1908,8
7,17,1382,8
7,18,3434,8
7,19,2480,8
7,20,7248,8
8,0,144,8
8,1,156,8
8,2,168,8
8,3,191,8
8,4,262,8
8,5,262,8
8,6,454,8
8,7,286,8
8,8,406,8
8,9,524,8
8,10,668,8
8,11,954,8
8,12,1240,8
8,13,2098,8
8,14,2289,8
8,15,1335,8
8,16,1622,8
8,17,3243,8
8,18,3434,8
8,19,4006,8
8,20,3815,8
9,0,262,8
9,1,262,8
9,2,262,8
9,3,334,8
9,4,382,8
9,5,477,8
9,6,524,8
9,7,524,8
