asp.mag,clim.sd,seeds,rep
1,29,16784.66796875,2
1,30,19454.9560546875,2
2,0,23.096799850463867,2
2,1,23.84185791015625,2
2,2,26.0770320892334,2
2,3,30.547380447387695,2
2,4,37.25290298461914,2
2,5,46.193599700927734,2
2,6,70.03545761108398,2
2,7,114.73894119262695,2
2,8,143.0511474609375,2
2,9,205.63602447509766,2
2,10,315.9046173095703,2
2,11,405.31158447265625,2
2,12,536.4418029785156,2
2,13,798.7022399902344,2
2,14,1084.8045349121094,2
2,15,1382.8277587890625,2
2,16,1645.0881958007812,2
2,17,2193.450927734375,2
2,18,3290.1763916015625,2
2,19,2765.655517578125,2
2,20,3385.5438232421875,2
2,21,4434.5855712890625,2
2,22,4768.37158203125,2
2,23,6246.5667724609375,2
2,24,8392.333984375,2
2,25,9632.110595703125,2
2,26,12016.29638671875,2
2,27,7438.65966796875,2
2,28,8106.231689453125,2
2,29,20027.16064453125,2
2,30,16212.46337890625,2
3,0,26.82209014892578,2
3,1,27.567148208618164,2
3,2,29.802322387695312,2
3,3,34.27267074584961,2
3,4,43.2133674621582,2
3,5,53.64418029785156,2
3,6,75.99592208862305,2
3,7,122.18952178955078,2
3,8,175.83370208740234,2
3,9,250.33950805664062,2
3,10,286.102294921875,2
3,11,429.1534423828125,2
3,12,798.7022399902344,2
3,13,613.9278411865234,2
3,14,1025.1998901367188,2
3,15,1215.9347534179688,2
3,16,1716.61376953125,2
3,17,1883.5067749023438,2
3,18,2050.3997802734375,2
3,19,2455.7113647460938,2
3,20,5435.943603515625,2
3,21,4053.1158447265625,2
3,22,4053.1158447265625,2
3,23,5626.678466796875,2
3,24,6580.352783203125,2
3,25,8678.436279296875,2
3,26,9059.906005859375,2
3,27,12397.76611328125,2
3,28,14877.3193359375,2
3,29,11634.82666015625,2
3,30,19264.22119140625,2
4,0,32.03749656677246,2
4,1,32.782554626464844,2
4,2,37.25290298461914,2
4,3,43.2133674621582,2
4,4,52.1540641784668,2
4,5,77.48603820800781,2
4,6,98.34766387939453,2
4,7,151.9918441772461,2
4,8,226.49765014648438,2
4,9,280.14183044433594,2
4,10,381.4697265625,2
4,11,619.8883056640625,2
4,12,643.73016357421875,2
4,13,1025.1998901367188,2
4,14,905.9906005859375,2
4,15,1406.6696166992188,2
4,16,1788.1393432617188,2
4,17,2384.185791015625,2
4,18,2670.2880859375,2
4,19,3147.125244140625,2
4,20,3910.064697265625,2
4,21,3290.1763916015625,2
4,22,5149.84130859375,2
4,23,4768.37158203125,2
4,24,5912.78076171875,2
4,25,7724.761962890625,2
4,26,9346.00830078125,2
4,27,10776.519775390625,2
4,28,12016.29638671875,2
4,29,16212.46337890625,2
4,30,24414.0625,2
5,0,41.72325134277344,2
5,1,43.2133674621582,2
5,2,47.6837158203125,2
5,3,50.66394805908203,2
5,4,71.52557373046875,2
5,5,90.8970832824707,2
5,6,146.03137969970703,2
5,7,160.9325408935547,2
5,8,232.45811462402344,2
5,9,357.62786865234375,2
5,10,321.8650817871094,2
5,11,584.1255187988281,2
5,12,685.4534149169922,2
5,13,1001.3580322265625,2
5,14,1263.6184692382812,2
5,15,1907.3486328125,2
5,16,1597.4044799804688,2
5,17,2241.1346435546875,2
5,18,2145.7672119140625,2
5,19,2551.0787963867188,2
5,20,3910.064697265625,2
5,21,4863.739013671875,2
5,22,4863.739013671875,2
5,23,8773.8037109375,2
5,24,5912.78076171875,2
5,25,6294.25048828125,2
5,26,9536.7431640625,2
5,27,10967.254638671875,2
5,28,11634.82666015625,2
5,29,10490.41748046875,2
5,30,17356.87255859375,2
6,0,58.11452865600586,2
6,1,59.604644775390625,2
6,2,65.56510925292969,2
6,3,80.46627044677734,2
6,4,101.32789611816406,2
6,5,131.13021850585938,2
6,6,166.89300537109375,2
6,7,217.55695343017578,2
6,8,277.1615982055664,2
6,9,381.4697265625,2
6,10,423.19297790527344,2
6,11,649.6906280517578,2
6,12,882.14874267578125,2
6,13,1120.5673217773438,2
6,14,1406.6696166992188,2
6,15,1740.4556274414062,2
6,16,2074.2416381835938,2
6,17,1788.1393432617188,2
6,18,1788.1393432617188,2
6,19,2574.920654296875,2
6,20,4482.269287109375,2
6,21,4386.90185546875,2
6,22,6198.883056640625,2
6,23,5197.5250244140625,2
6,24,5722.0458984375,2
6,25,6246.5667724609375,2
6,26,11825.5615234375,2
6,27,16212.46337890625,2
6,28,9727.47802734375,2
6,29,13732.91015625,2
6,30,18310.546875,2
7,0,86.4267349243164,2
7,1,89.40696716308594,2
7,2,99.8377799987793,2
7,3,122.18952178955078,2
7,4,146.03137969970703,2
7,5,184.77439880371094,2
7,6,244.37904357910156,2
7,7,306.9639205932617,2
7,8,345.7069396972656,2
7,9,411.2720489501953,2
7,10,691.41387939453125,2
7,11,727.1766662597656,2
7,12,1168.2510375976562,2
7,13,1096.7254638671875,2
7,14,1549.7207641601562,2
7,15,1859.6649169921875,2
7,16,2288.818359375,2
7,17,2431.8695068359375,2
7,18,2574.920654296875,2
7,19,4243.8507080078125,2
7,20,3385.5438232421875,2
7,21,6484.9853515625,2
7,22,5006.7901611328125,2
7,23,8773.8037109375,2
7,24,7820.12939453125,2
7,25,7820.12939453125,2
7,26,9918.212890625,2
7,27,14495.849609375,2
7,28,13160.70556640625,2
7,29,17738.34228515625,2
7,30,16784.66796875,2
8,0,140.07091522216797,2
8,1,146.03137969970703,2
8,2,160.9325408935547,2
8,3,184.77439880371094,2
8,4,232.45811462402344,2
8,5,268.2209014892578,2
8,6,375.50926208496094,2
8,7,488.7580871582031,2
8,8,596.04644775390625,2
8,9,727.1766662597656,2
8,10,786.78131103515625,2
8,11,941.7533874511719,2
8,12,1013.2789611816406,2
8,13,1525.87890625,2
8,14,1859.6649169921875,2
8,15,1955.0323486328125,2
8,16,1907.3486328125,2
8,17,3671.6461181640625,2
8,18,4148.4832763671875,2
8,19,3433.2275390625,2
8,20,5435.943603515625,2
8,21,5531.31103515625,2
8,22,5531.31103515625,2
8,23,9632.110595703125,2
8,24,7867.8131103515625,2
8,25,10871.88720703125,2
8,26,13732.91015625,2
8,27,11348.724365234375,2
8,28,17738.34228515625,2
8,29,14114.3798828125,2
8,30,12302.398681640625,2
9,0,244.37904357910156,2
9,1,256.2999725341797,2
9,2,280.14183044433594,2
9,3,333.7860107421875,2
9,4,381.4697265625,2
9,5,464.9162292480469,2
9,6,447.0348358154297,2
9,7,667.572021484375,2
9,8,774.8603820800781,2
9,9,762.939453125,2
9,10,751.0185241699219,2
9,11,1358.9859008789062,2
9,12,1263.6184692382812,2
9,13,1168.2510375976562,2
9,14,1859.6649169921875,2
9,15,2050.3997802734375,2
9,16,2551.0787963867188,2
9,17,3194.8089599609375,2
9,18,3099.4415283203125,2
9,19,4482.269287109375,2
9,20,5054.473876953125,2
9,21,5769.7296142578125,2
9,22,4816.0552978515625,2
9,23,7247.9248046875,2
9,24,7438.65966796875,2
9,25,6389.617919921875,2
9,26,12588.5009765625,2
9,27,11253.35693359375,2
9,28,15068.05419921875,2
9,29,15830.99365234375,2
9,30,16403.1982421875,2
10,0,470.87669372558594,2
10,1,488.7580871582031,2
10,2,542.4022674560547,2
10,3,596.04644775390625,2
10,4,631.8092346191406,2
10,5,691.41387939453125,2
10,6,643.73016357421875,2
10,7,810.6231689453125,2
10,8,989.4371032714844,2
10,9,882.14874267578125,2
10,10,1335.14404296875,2
10,11,1382.8277587890625,2
10,12,1633.1672668457031,2
10,13,1907.3486328125,2
10,14,2002.716064453125,2
10,15,2694.1299438476562,2
10,16,3242.49267578125,2
10,17,3814.697265625,2
10,18,4529.9530029296875,2
10,19,4386.90185546875,2
10,20,5245.208740234375,2
10,21,5245.208740234375,2
10,22,6961.822509765625,2
10,23,8583.06884765625,2
10,24,9632.110595703125,2
10,25,9441.375732421875,2
10,26,8964.53857421875,2
10,27,15258.7890625,2
10,28,11062.6220703125,2
10,29,14877.3193359375,2
10,30,19073.486328125,2
11,0,965.5952453613281,2
11,1,977.51617431640625,2
11,2,882.14874267578125,2
11,3,1060.9626770019531,2
11,4,1108.6463928222656,2
11,5,1335.14404296875,2
11,6,1335.14404296875,2
11,7,1263.6184692382812,2
11,8,1525.87890625,2
11,9,1668.9300537109375,2
11,10,1096.7254638671875,2
11,11,1668.9300537109375,2
11,12,1835.8230590820312,2
11,13,2336.5020751953125,2
11,14,3004.0740966796875,2
11,15,3004.0740966796875,2
11,16,3242.49267578125,2
11,17,4625.3204345703125,2
11,18,3957.7484130859375,2
11,19,4673.004150390625,2
11,20,5722.0458984375,2
11,21,6246.5667724609375,2
11,22,7724.761962890625,2
11,23,6961.822509765625,2
11,24,8583.06884765625,2
11,25,10681.15234375,2
11,26,10871.88720703125,2
11,27,11539.459228515625,2
11,28,16021.728515625,2
11,29,15449.52392578125,2
11,30,20217.8955078125,2
12,0,2098.08349609375,2
12,1,2145.7672119140625,2
12,2,2098.08349609375,2
12,3,2050.3997802734375,2
12,4,2193.450927734375,2
12,5,1811.981201171875,2
12,6,2169.6090698242188,2
12,7,2121.9253540039062,2
12,8,2026.5579223632812,2
12,9,2145.7672119140625,2
12,10,2527.2369384765625,2
12,11,2574.920654296875,2
12,12,2861.02294921875,2
12,13,2527.2369384765625,2
12,14,3147.125244140625,2
12,15,3910.064697265625,2
12,16,3623.96240234375,2
12,17,4100.799560546875,2
12,18,6294.25048828125,2
12,19,5578.9947509765625,2
12,20,6246.5667724609375,2
12,21,7534.027099609375,2
12,22,8773.8037109375,2
12,23,8869.171142578125,2
12,24,12111.663818359375,2
12,25,8773.8037109375,2
12,26,10108.94775390625,2
12,27,16021.728515625,2
12,28,12397.76611328125,2
12,29,13923.64501953125,2
12,30,16975.40283203125,2
13,0,4768.37158203125,2
13,1,4673.004150390625,2
13,2,4529.9530029296875,2
13,3,4196.1669921875,2
13,4,3910.064697265625,2
13,5,3576.2786865234375,2
13,6,3719.329833984375,2
13,7,2980.2322387695312,2
13,8,2956.390380859375,2
13,9,3051.7578125,2
13,10,3576.2786865234375,2
13,11,3337.860107421875,2
13,12,3266.3345336914062,2
13,13,3099.4415283203125,2
13,14,4243.8507080078125,2
13,15,3218.6508178710938,2
13,16,4482.269287109375,2
13,17,5245.208740234375,2
13,18,5912.78076171875,2
13,19,5960.4644775390625,2
13,20,6437.3016357421875,2
13,21,6675.72021484375,2
13,22,9822.845458984375,2
13,23,8773.8037109375,2
13,24,9059.906005859375,2
13,25,13828.277587890625,2
13,26,10681.15234375,2
13,27,15830.99365234375,2
13,28,13732.91015625,2
13,29,21743.7744140625,2
13,30,18882.75146484375,2
14,0,10776.519775390625,2
14,1,10013.580322265625,2
14,2,8869.171142578125,2
14,3,6771.087646484375,2
14,4,7343.292236328125,2
14,5,7152.557373046875,2
14,6,6103.515625,2
14,7,5245.208740234375,2
14,8,4577.63671875,2
14,9,4768.37158203125,2
14,10,3910.064697265625,2
14,11,5054.473876953125,2
14,12,4434.5855712890625,2
14,13,4863.739013671875,2
14,14,5483.6273193359375,2
14,15,4291.534423828125,2
14,16,6103.515625,2
14,17,5483.6273193359375,2
14,18,5626.678466796875,2
14,19,7534.027099609375,2
14,20,7629.39453125,2
14,21,10299.6826171875,2
14,22,12397.76611328125,2
14,23,14305.11474609375,2
14,24,9441.375732421875,2
14,25,10490.41748046875,2
14,26,15640.2587890625,2
14,27,13732.91015625,2
14,28,16975.40283203125,2
14,29,21553.03955078125,2
14,30,17738.34228515625,2
15,0,23841.85791015625,2
15,1,22125.244140625,2
15,2,20980.8349609375,2
15,3,16593.93310546875,2
15,4,14495.849609375,2
15,5,9822.845458984375,2
15,6,9918.212890625,2
15,7,8201.59912109375,2
15,8,6484.9853515625,2
15,9,5340.576171875,2
15,10,5531.31103515625,2
15,11,6389.617919921875,2
15,12,5912.78076171875,2
15,13,5626.678466796875,2
15,14,4673.004150390625,2
15,15,7152.557373046875,2
15,16,6675.72021484375,2
15,17,5769.7296142578125,2
15,18,8773.8037109375,2
15,19,9250.640869140625,2
15,20,8296.966552734375,2
15,21,9059.906005859375,2
15,22,10681.15234375,2
15,23,9727.47802734375,2
15,24,9918.212890625,2
15,25,15163.421630859375,2
15,26,16784.66796875,2
15,27,22888.18359375,2
15,28,15830.99365234375,2
15,29,20217.8955078125,2
15,30,21934.50927734375,2
16,0,49972.5341796875,2
16,1,46539.306640625,2
16,2,38528.4423828125,2
16,3,33950.8056640625,2
16,4,25177.001953125,2
16,5,18310.546875,2
16,6,12779.23583984375,2
16,7,12016.29638671875,2
16,8,11444.091796875,2
16,9,10108.94775390625,2
16,10,8392.333984375,2
16,11,8678.436279296875,2
16,12,9441.375732421875,2
16,13,6484.9853515625,2
16,14,8296.966552734375,2
16,15,8010.8642578125,2
16,16,8678.436279296875,2
16,17,8392.333984375,2
16,18,8201.59912109375,2
16,19,10490.41748046875,2
16,20,8869.171142578125,2
16,21,10490.41748046875,2
16,22,10013.580322265625,2
16,23,13542.17529296875,2
16,24,13542.17529296875,2
16,25,11634.82666015625,2
16,26,20027.16064453125,2
16,27,21934.50927734375,2
16,28,18501.28173828125,2
16,29,17738.34228515625,2
16,30,25939.94140625,2
17,0,96893.310546875,2
17,1,90789.794921875,2
17,2,76293.9453125,2
17,3,64086.9140625,2
17,4,45776.3671875,2
17,5,31280.517578125,2
17,6,25749.20654296875,2
17,7,18119.81201171875,2
17,8,12779.23583984375,2
17,9,10871.88720703125,2
17,10,12969.970703125,2
17,11,11825.5615234375,2
17,12,10871.88720703125,2
17,13,10108.94775390625,2
17,14,10204.315185546875,2
17,15,9727.47802734375,2
17,16,10967.254638671875,2
17,17,10490.41748046875,2
17,18,10299.6826171875,2
17,19,8964.53857421875,2
17,20,10585.784912109375,2
17,21,12588.5009765625,2
17,22,14495.849609375,2
17,23,11634.82666015625,2
17,24,16593.93310546875,2
17,25,18310.546875,2
17,26,14495.849609375,2
17,27,16593.93310546875,2
17,28,26321.4111328125,2
17,29,18882.75146484375,2
17,30,25177.001953125,2
18,0,170898.4375,2
18,1,160217.28515625,2
18,2,137329.1015625,2
18,3,97656.25,2
18,4,71716.30859375,2
18,5,46539.306640625,2
18,6,43487.548828125,2
18,7,32806.396484375,2
18,8,24604.79736328125,2
18,9,24032.5927734375,2
18,10,18692.0166015625,2
18,11,18692.0166015625,2
18,12,11444.091796875,2
18,13,8964.53857421875,2
18,14,11062.6220703125,2
18,15,10871.88720703125,2
18,16,10681.15234375,2
18,17,12016.29638671875,2
18,18,10776.519775390625,2
18,19,14019.012451171875,2
18,20,10871.88720703125,2
18,21,15068.05419921875,2
18,22,17738.34228515625,2
18,23,17166.1376953125,2
18,24,17547.607421875,2
18,25,19454.9560546875,2
18,26,16593.93310546875,2
18,27,20027.16064453125,2
18,28,20408.63037109375,2
18,29,24986.26708984375,2
18,30,21362.3046875,2
19,0,277709.9609375,2
19,1,262451.171875,2
19,2,210571.2890625,2
19,3,160217.28515625,2
19,4,137329.1015625,2
19,5,90026.85546875,2
19,6,65612.79296875,2
19,7,48065.185546875,2
19,8,42724.609375,2
19,9,28610.2294921875,2
19,10,26130.67626953125,2
19,11,20599.365234375,2
19,12,17738.34228515625,2
19,13,16403.1982421875,2
19,14,14495.849609375,2
19,15,13160.70556640625,2
19,16,16212.46337890625,2
19,17,13732.91015625,2
19,18,13637.542724609375,2
19,19,12302.398681640625,2
19,20,14114.3798828125,2
19,21,15830.99365234375,2
19,22,18119.81201171875,2
19,23,17738.34228515625,2
19,24,21743.7744140625,2
19,25,19836.42578125,2
19,26,32424.9267578125,2
19,27,18692.0166015625,2
19,28,29373.1689453125,2
19,29,24795.5322265625,2
19,30,23460.38818359375,2
20,0,415039.0625,2
20,1,387573.2421875,2
20,2,338745.1171875,2
20,3,262451.171875,2
20,4,212097.16796875,2
20,5,141906.73828125,2
20,6,99945.068359375,2
20,7,87738.037109375,2
20,8,59509.27734375,2
20,9,43869.0185546875,2
20,10,33187.8662109375,2
20,11,31089.78271484375,2
20,12,24223.32763671875,2
20,13,25177.001953125,2
20,14,21934.50927734375,2
20,15,15258.7890625,2
20,16,16212.46337890625,2
20,17,15068.05419921875,2
20,18,13160.70556640625,2
20,19,19264.22119140625,2
20,20,16212.46337890625,2
20,21,18882.75146484375,2
20,22,20217.8955078125,2
20,23,24032.5927734375,2
20,24,22888.18359375,2
20,25,20790.10009765625,2
20,26,19264.22119140625,2
20,27,17547.607421875,2
20,28,24414.0625,2
20,29,27847.2900390625,2
20,30,29563.90380859375,2
21,0,573730.46875,2
21,1,543212.890625,2
21,2,479125.9765625,2
21,3,396728.515625,2
21,4,302124.0234375,2
21,5,227355.95703125,2
21,6,186157.2265625,2
21,7,115203.857421875,2
21,8,74005.126953125,2
21,9,63323.974609375,2
21,10,43487.548828125,2
21,11,44250.48828125,2
21,12,37384.033203125,2
21,13,29754.638671875,2
21,14,27847.2900390625,2
21,15,27465.8203125,2
21,16,22697.44873046875,2
21,17,26702.880859375,2
21,18,18310.546875,2
21,19,15830.99365234375,2
21,20,19264.22119140625,2
21,21,20408.63037109375,2
21,22,15068.05419921875,2
21,23,17356.87255859375,2
21,24,25177.001953125,2
21,25,23269.6533203125,2
21,26,24032.5927734375,2
21,27,23269.6533203125,2
21,28,21171.56982421875,2
21,29,36621.09375,2
21,30,40435.791015625,2
22,0,732421.875,2
22,1,708007.8125,2
22,2,622558.59375,2
22,3,549316.40625,2
22,4,427246.09375,2
22,5,286865.234375,2
22,6,238037.109375,2
22,7,169372.55859375,2
22,8,115966.796875,2
22,9,80108.642578125,2
22,10,64849.853515625,2
22,11,52642.822265625,2
22,12,49972.5341796875,2
22,13,36621.09375,2
22,14,26702.880859375,2
22,15,34332.275390625,2
22,16,23078.91845703125,2
22,17,27275.08544921875,2
22,18,21934.50927734375,2
22,19,21743.7744140625,2
22,20,30136.1083984375,2
22,21,22315.97900390625,2
22,22,21934.50927734375,2
22,23,35858.154296875,2
22,24,24604.79736328125,2
22,25,27084.3505859375,2
22,26,21362.3046875,2
22,27,27465.8203125,2
22,28,32043.45703125,2
22,29,33950.8056640625,2
22,30,40817.2607421875,2
23,0,891113.28125,2
23,1,866699.21875,2
23,2,781250,2
23,3,659179.6875,2
23,4,561523.4375,2
23,5,451660.15625,2
23,6,326538.0859375,2
23,7,225830.078125,2
23,8,170898.4375,2
23,9,134277.34375,2
23,10,109100.341796875,2
23,11,77056.884765625,2
23,12,60272.216796875,2
23,13,41580.2001953125,2
23,14,45394.8974609375,2
23,15,42343.1396484375,2
23,16,32043.45703125,2
23,17,22888.18359375,2
23,18,25367.73681640625,2
23,19,28228.759765625,2
23,20,32043.45703125,2
23,21,30899.0478515625,2
23,22,25558.4716796875,2
23,23,24795.5322265625,2
23,24,30899.0478515625,2
23,25,33569.3359375,2
23,26,36621.09375,2
23,27,29373.1689453125,2
23,28,33950.8056640625,2
23,29,38909.912109375,2
23,30,32806.396484375,2
24,0,1025390.625,2
24,1,1000976.5625,2
24,2,939941.40625,2
24,3,848388.671875,2
24,4,701904.296875,2
24,5,576782.2265625,2
24,6,439453.125,2
24,7,274658.203125,2
24,8,271606.4453125,2
24,9,158691.40625,2
24,10,123596.19140625,2
24,11,100708.0078125,2
24,12,61035.15625,2
24,13,59509.27734375,2
24,14,58746.337890625,2
24,15,49591.064453125,2
24,16,50354.00390625,2
24,17,39291.3818359375,2
24,18,29373.1689453125,2
24,19,31280.517578125,2
24,20,34713.7451171875,2
24,21,25558.4716796875,2
24,22,30899.0478515625,2
24,23,36621.09375,2
24,24,34332.275390625,2
24,25,30899.0478515625,2
24,26,37002.5634765625,2
24,27,33569.3359375,2
24,28,40435.791015625,2
24,29,30136.1083984375,2
24,30,27465.8203125,2
25,0,1141357.421875,2
25,1,1123046.875,2
25,2,1062011.71875,2
25,3,946044.921875,2
25,4,793457.03125,2
25,5,653076.171875,2
25,6,573730.46875,2
25,7,451660.15625,2
25,8,314331.0546875,2
25,9,238037.109375,2
25,10,138854.98046875,2
25,11,126647.94921875,2
25,12,117492.67578125,2
25,13,86212.158203125,2
25,14,64849.853515625,2
25,15,58746.337890625,2
25,16,43869.0185546875,2
25,17,41198.73046875,2
25,18,48828.125,2
25,19,32424.9267578125,2
25,20,29754.638671875,2
25,21,41580.2001953125,2
25,22,37384.033203125,2
25,23,37002.5634765625,2
25,24,35095.21484375,2
25,25,37765.5029296875,2
25,26,34713.7451171875,2
25,27,45013.427734375,2
25,28,39291.3818359375,2
25,29,39672.8515625,2
25,30,41198.73046875,2
26,0,1232910.15625,2
26,1,1208496.09375,2
26,2,1171875,2
26,3,1086425.78125,2
26,4,939941.40625,2
26,5,762939.453125,2
26,6,592041.015625,2
26,7,506591.796875,2
26,8,439453.125,2
26,9,283813.4765625,2
26,10,265502.9296875,2
26,11,189208.984375,2
26,12,125122.0703125,2
26,13,88500.9765625,2
26,14,106811.5234375,2
26,15,79345.703125,2
26,16,56457.51953125,2
26,17,62561.03515625,2
26,18,46539.306640625,2
26,19,53405.76171875,2
26,20,61035.15625,2
26,21,42724.609375,2
26,22,33569.3359375,2
26,23,43869.0185546875,2
26,24,49591.064453125,2
26,25,44631.9580078125,2
26,26,37765.5029296875,2
26,27,35476.6845703125,2
26,28,43487.548828125,2
26,29,43106.0791015625,2
26,30,39672.8515625,2
27,0,1293945.3125,2
27,1,1281738.28125,2
27,2,1245117.1875,2
27,3,1165771.484375,2
27,4,1037597.65625,2
27,5,927734.375,2
27,6,750732.421875,2
27,7,506591.796875,2
27,8,476074.21875,2
27,9,387573.2421875,2
27,10,242614.74609375,2
27,11,210571.2890625,2
27,12,189208.984375,2
27,13,131225.5859375,2
27,14,129699.70703125,2
27,15,72479.248046875,2
27,16,75531.005859375,2
27,17,66375.732421875,2
27,18,57983.3984375,2
27,19,57220.458984375,2
27,20,47683.7158203125,2
27,21,49972.5341796875,2
27,22,35095.21484375,2
27,23,48065.185546875,2
27,24,40435.791015625,2
27,25,52642.822265625,2
27,26,40435.791015625,2
27,27,55694.580078125,2
27,28,48065.185546875,2
27,29,60272.216796875,2
27,30,49972.5341796875,2
28,0,1342773.4375,2
28,1,1330566.40625,2
28,2,1306152.34375,2
28,3,1257324.21875,2
28,4,1147460.9375,2
28,5,1037597.65625,2
28,6,811767.578125,2
28,7,750732.421875,2
28,8,558471.6796875,2
28,9,402832.03125,2
28,10,299072.265625,2
28,11,299072.265625,2
28,12,213623.046875,2
28,13,148010.25390625,2
28,14,148010.25390625,2
28,15,102233.88671875,2
28,16,111389.16015625,2
28,17,87738.037109375,2
28,18,106811.5234375,2
28,19,71716.30859375,2
28,20,47302.24609375,2
28,21,52642.822265625,2
28,22,65612.79296875,2
28,23,47302.24609375,2
28,24,52642.822265625,2
28,25,48828.125,2
28,26,64849.853515625,2
28,27,40054.3212890625,2
28,28,54168.701171875,2
28,29,44250.48828125,2
28,30,42724.609375,2
29,0,1367187.5,2
29,1,1367187.5,2
29,2,1342773.4375,2
29,3,1293945.3125,2
29,4,1196289.0625,2
29,5,1062011.71875,2
29,6,1000976.5625,2
29,7,762939.453125,2
29,8,720214.84375,2
29,9,610351.5625,2
29,10,430297.8515625,2
29,11,326538.0859375,2
29,12,241088.8671875,2
29,13,212097.16796875,2
29,14,186157.2265625,2
29,15,157165.52734375,2
29,16,131225.5859375,2
29,17,103759.765625,2
29,18,83923.33984375,2
29,19,76293.9453125,2
29,20,74768.06640625,2
29,21,79345.703125,2
29,22,71716.30859375,2
29,23,69427.490234375,2
29,24,60272.216796875,2
29,25,66375.732421875,2
29,26,47302.24609375,2
29,27,76293.9453125,2
29,28,58746.337890625,2
29,29,74768.06640625,2
29,30,54931.640625,2
30,0,1391601.5625,2
30,1,1379394.53125,2
30,2,1367187.5,2
30,3,1348876.953125,2
30,4,1287841.796875,2
30,5,1190185.546875,2
30,6,1037597.65625,2
30,7,891113.28125,2
30,8,695800.78125,2
30,9,646972.65625,2
30,10,427246.09375,2
30,11,347900.390625,2
30,12,378417.96875,2
30,13,253295.8984375,2
30,14,184631.34765625,2
30,15,143432.6171875,2
30,16,186157.2265625,2
30,17,151062.01171875,2
30,18,99945.068359375,2
30,19,75531.005859375,2
30,20,117492.67578125,2
30,21,90026.85546875,2
30,22,67901.611328125,2
30,23,63323.974609375,2
30,24,54168.701171875,2
30,25,52642.822265625,2
30,26,73242.1875,2
30,27,53405.76171875,2
30,28,49591.064453125,2
30,29,67901.611328125,2
30,30,55694.580078125,2
